game_id,season,date,round,round_index,home_team,away_team,home_score,away_score,is_overtime,is_shootout,home_elo_before,away_elo_before,expected_home_win,actual_home_score,elo_delta_home,home_elo_after,away_elo_after
97,2025-26,2025-10-11 14:00:00+00:00,GW 5,5,SaiPa,Kärpät,4.0,3.0,False,False,1531.55,1493.3,0.5548,1.0,8.903,1540.46,1484.4
98,2025-26,2025-10-11 14:00:00+00:00,GW 5,5,Sport,HPK,4.0,5.0,False,False,1465.61,1494.86,0.458,0.0,-9.16,1456.45,1504.02
99,2025-26,2025-10-11 14:00:00+00:00,GW 5,5,Tappara,Ässät,2.0,1.0,False,False,1517.28,1568.85,0.4263,1.0,11.473,1528.75,1557.38
100,2025-26,2025-10-17 15:30:00+00:00,GW 6,6,Ilves,TPS,4.0,3.0,False,False,1438.33,1496.3,0.4173,1.0,11.653,1449.99,1484.65
101,2025-26,2025-10-17 15:30:00+00:00,GW 6,6,K-Espoo,Tappara,4.0,3.0,False,True,1492.84,1528.75,0.4485,0.75,6.03,1498.87,1522.72
102,2025-26,2025-10-17 15:30:00+00:00,GW 6,6,KooKoo,Lukko,2.0,5.0,False,False,1525.32,1506.13,0.5276,0.0,-14.501,1510.82,1520.63
103,2025-26,2025-10-17 15:30:00+00:00,GW 6,6,Kärpät,HPK,5.0,2.0,False,False,1484.4,1504.02,0.4718,1.0,14.516,1498.91,1489.5
104,2025-26,2025-10-17 15:30:00+00:00,GW 6,6,Pelicans,Jukurit,1.0,0.0,False,False,1455.09,1497.96,0.4386,1.0,11.228,1466.32,1486.73
105,2025-26,2025-10-17 15:30:00+00:00,GW 6,6,SaiPa,JYP,1.0,2.0,False,False,1540.46,1541.57,0.4984,0.0,-9.968,1530.49,1551.54
106,2025-26,2025-10-17 15:30:00+00:00,GW 6,6,Sport,Ässät,1.0,2.0,False,False,1456.45,1557.38,0.3587,0.0,-7.174,1449.28,1564.55
107,2025-26,2025-10-17 16:30:00+00:00,GW 6,6,HIFK,KalPa,3.0,2.0,False,False,1452.2,1522.81,0.3998,1.0,12.005,1464.2,1510.8
108,2025-26,2025-10-18 13:00:00+00:00,GW 6,6,Kärpät,HPK,1.0,2.0,False,False,1498.91,1489.5,0.5135,0.0,-10.271,1488.64,1499.77
109,2025-26,2025-10-18 14:00:00+00:00,GW 6,6,Jukurit,Pelicans,3.0,2.0,False,False,1486.73,1466.32,0.5293,1.0,9.413,1496.14,1456.9
