game_id,season,date,round,round_index,home_team,away_team,home_score,away_score,is_overtime,is_shootout,home_elo_before,away_elo_before,expected_home_win,actual_home_score,elo_delta_home,home_elo_after,away_elo_after
89,2025-26,2025-10-29 00:00:00+00:00,15,15,Pioneers Vorarlberg,EC Red Bull Salzburg,3.0,2.0,False,False,1393.14,1521.51,0.3232,1.0,13.535,1406.67,1507.98
90,2025-26,2025-10-29 00:00:00+00:00,15,15,FTC-Telekom,Olimpija Ljubljana,4.0,7.0,False,False,1475.27,1580.9,0.3525,0.0,-9.326,1465.94,1590.22
91,2025-26,2025-10-29 00:00:00+00:00,15,15,HC TIWAG Innsbruck - Die Haie,Steinbach Black Wings Linz,2.0,4.0,False,False,1435.33,1470.95,0.4489,0.0,-9.706,1425.62,1480.66
92,2025-26,2025-10-29 00:00:00+00:00,15,15,HCB Südtirol Alperia,EC-KAC,3.0,5.0,False,False,1568.74,1538.7,0.5431,0.0,-11.773,1556.97,1550.48
93,2025-26,2025-10-31 00:00:00+00:00,16,16,EC-KAC,HC TIWAG Innsbruck - Die Haie,5.0,1.0,False,False,1550.48,1425.62,0.6723,1.0,9.981,1560.46,1415.64
94,2025-26,2025-10-31 00:00:00+00:00,16,16,EC Red Bull Salzburg,Olimpija Ljubljana,1.0,2.0,False,False,1507.98,1590.22,0.3838,0.0,-7.676,1500.3,1597.9
95,2025-26,2025-10-31 00:00:00+00:00,16,16,Steinbach Black Wings Linz,Vienna Capitals,4.0,1.0,False,False,1480.66,1487.19,0.4906,1.0,14.082,1494.74,1473.1
96,2025-26,2025-10-31 00:00:00+00:00,16,16,FTC-Telekom,Moser Medical Graz99ers,3.0,4.0,False,False,1465.94,1510.81,0.4358,0.0,-8.716,1457.23,1519.53
97,2025-26,2025-10-31 00:00:00+00:00,16,16,HCB Südtirol Alperia,HC Falkensteiner Pustertal,9.0,1.0,False,False,1556.97,1583.45,0.462,1.0,23.362,1580.33,1560.09
98,2025-26,2025-11-01 00:00:00+00:00,16,16,Pioneers Vorarlberg,Hydro Fehervar AV 19,0.0,3.0,False,False,1406.67,1434.54,0.46,0.0,-12.594,1394.08,1447.13
99,2025-26,2025-11-01 00:00:00+00:00,17,17,Olimpija Ljubljana,HC TIWAG Innsbruck - Die Haie,5.0,6.0,False,False,1597.9,1415.64,0.7406,0.0,-14.812,1583.09,1430.45
100,2025-26,2025-11-02 00:00:00+00:00,17,17,Vienna Capitals,EC iDM Wärmepumpen VSV,0.0,3.0,False,False,1473.1,1499.47,0.4621,0.0,-12.661,1460.44,1512.13
101,2025-26,2025-11-02 00:00:00+00:00,17,17,Pioneers Vorarlberg,EC-KAC,2.0,1.0,False,False,1394.08,1560.46,0.2773,1.0,14.453,1408.53,1546.0
102,2025-26,2025-11-02 00:00:00+00:00,17,17,Steinbach Black Wings Linz,FTC-Telekom,3.0,1.0,False,False,1494.74,1457.23,0.5538,1.0,9.64,1504.38,1447.59
103,2025-26,2025-11-02 00:00:00+00:00,17,17,HCB Südtirol Alperia,Moser Medical Graz99ers,3.0,4.0,False,False,1580.33,1519.53,0.5866,0.0,-11.732,1568.6,1531.26
104,2025-26,2025-11-02 00:00:00+00:00,17,17,HC Falkensteiner Pustertal,Hydro Fehervar AV 19,4.0,0.0,False,False,1560.09,1447.13,0.6571,1.0,10.5,1570.59,1436.63
