game_slug,season,period,time,event_type,team,assists,gk_direction,goal_type,goalkeeper,penalized_player,penalty_minutes,penalty_reason,raw_event,served_by
12102025_adler-mannheim_gg_ehc-red-bull-muenchen_4006,2025-26,,29:33,goal,,Michaelis (#65) und Schütz (#74),,,,,,,Tor von Yannick Proske (#27) auf Vorlage von Michaelis (#65) und Schütz (#74) Tor von Yannick Proske (#27) auf Vorlage von Michaelis (#65) und Schütz (#74) 3 2,
12102025_adler-mannheim_gg_ehc-red-bull-muenchen_4006,2025-26,,24:46,goal,,Greco (#44) und Bennett (#21),,,,,,,Tor von Zachary Solow (#73) auf Vorlage von Greco (#44) und Bennett (#21) Tor von Zachary Solow (#73) auf Vorlage von Greco (#44) und Bennett (#21) 2 2,
12102025_adler-mannheim_gg_ehc-red-bull-muenchen_4006,2025-26,,20:00,period_end,,,,,,,,,Drittelende  ,
12102025_adler-mannheim_gg_ehc-red-bull-muenchen_4006,2025-26,,20:00,period_start,,,,,,,,,Drittelstart  ,
12102025_adler-mannheim_gg_ehc-red-bull-muenchen_4006,2025-26,,17:13,penalty,,,,,,Veit Oswald,2,HOOK,2 Min.  Strafe  gegen Veit Oswald (#27) wegen HOOK  ,
12102025_adler-mannheim_gg_ehc-red-bull-muenchen_4006,2025-26,,14:37,goal,,Ehliz (#42) und Ferguson (#12),,PP1,,,,,Tor (PP1) von Markus Eisenschmid (#11) auf Vorlage von Ehliz (#42) und Ferguson (#12) Tor (PP1) von Markus Eisenschmid (#11) auf Vorlage von Ehliz (#42) und Ferguson (#12) 1 2,
12102025_adler-mannheim_gg_ehc-red-bull-muenchen_4006,2025-26,,13:26,penalty,,,,,,Eric Jonathan,2,HI-ST,2 Min.  Strafe  gegen Eric Jonathan Uba (#16) wegen HI-ST  ,
12102025_adler-mannheim_gg_ehc-red-bull-muenchen_4006,2025-26,,13:26,penalty,,,,,,Eric Jonathan,2,HI-ST,2 Min.  Strafe  gegen Eric Jonathan Uba (#16) wegen HI-ST  ,
12102025_adler-mannheim_gg_ehc-red-bull-muenchen_4006,2025-26,,6:11,goal,,Greco (#44) und Mattinen (#52),,PP2,,,,,Tor (PP2) von Leon Gawanke (#9) auf Vorlage von Greco (#44) und Mattinen (#52) Tor (PP2) von Leon Gawanke (#9) auf Vorlage von Greco (#44) und Mattinen (#52) 1 1,
12102025_adler-mannheim_gg_ehc-red-bull-muenchen_4006,2025-26,,5:35,penalty,,,,,,Markus Eisenschmid,2,HOLD,2 Min.  Strafe  gegen Markus Eisenschmid (#11) wegen HOLD  ,
12102025_adler-mannheim_gg_ehc-red-bull-muenchen_4006,2025-26,,4:22,penalty,,,,,,Maximilian Kastner,2,HOLD,2 Min.  Strafe  gegen Maximilian Kastner (#93) wegen HOLD  ,
12102025_adler-mannheim_gg_ehc-red-bull-muenchen_4006,2025-26,,2:46,goal,,Hirose (#17) und Rieder (#8),,PP1,,,,,Tor (PP1) von Adam Brooks (#77) auf Vorlage von Hirose (#17) und Rieder (#8) Tor (PP1) von Adam Brooks (#77) auf Vorlage von Hirose (#17) und Rieder (#8) 0 1,
12102025_adler-mannheim_gg_ehc-red-bull-muenchen_4006,2025-26,,1:58,penalty,,,,,,Eric Jonathan,2,HI-ST,2 Min.  Strafe  gegen Eric Jonathan Uba (#16) wegen HI-ST  ,
12102025_adler-mannheim_gg_ehc-red-bull-muenchen_4006,2025-26,,0:00,period_start,,,,,,,,,Drittelstart  ,
12102025_adler-mannheim_gg_ehc-red-bull-muenchen_4006,2025-26,,0:00,goalkeeper_change,,,in,,Johan Christer,,,,Torhüter ins Tor : Johan Christer Mattsson (#33)  ,
12102025_adler-mannheim_gg_ehc-red-bull-muenchen_4006,2025-26,,0:00,goalkeeper_change,,,in,,Simon Wolf,,,,Torhüter ins Tor : Simon Wolf (#25)  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,63:44,goal,,Miele (#51),,,,,,,Tor von Max Görtz (#23) auf Vorlage von Miele (#51) Tor von Max Görtz (#23) auf Vorlage von Miele (#51) 4 5,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,63:44,period_end,,,,,,,,,Drittelende  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,60:00,period_end,,,,,,,,,Drittelende  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,60:00,period_start,,,,,,,,,Drittelstart  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,58:41,other,,,,,,,,,Tor mit Extra-Angreifer von Christian Wejse (#65) auf Vorlage von Verlic (#91) und Miele (#51) Tor mit Extra-Angreifer von Christian Wejse (#65) auf Vorlage von Verlic (#91) und Miele (#51) 4 4,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,58:41,goalkeeper_change,,,in,,Leon Hungerecker,,,,Torhüter ins Tor : Leon Hungerecker (#27)  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,57:37,goalkeeper_change,,,out,,Leon Hungerecker,,,,Torhüter aus dem Tor : Leon Hungerecker (#27)  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,50:43,penalty,,,,,,Christian Wejse,2,TRIP,2 Min.  Strafe  gegen Christian Wejse (#65) wegen TRIP  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,48:31,penalty,,,,,,,2,HOOK,2 Min.  Strafe  gegen C.J. Suess (#15) wegen HOOK  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,40:00,period_end,,,,,,,,,Drittelende  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,40:00,period_start,,,,,,,,,Drittelstart  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,39:16,penalty,,,,,,Sebastian Gorcik,5,FIST,5 Min.  Strafe  gegen Sebastian Gorcik (#47) wegen FIST  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,39:16,penalty,,,,,,Alexander Friesen,5,FIST,5 Min.  Strafe  gegen Alexander Friesen (#57) wegen FIST  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,39:16,penalty,,,,,,Simon Karlsson,2,INTRF,2 Min.  Strafe  gegen Simon Karlsson (#24) wegen INTRF  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,38:38,goal,,,,GWS,,,,,Tor (GWS) von Austin Ortega (#8) Tor (GWS) von Austin Ortega (#8) 4 3,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,38:38,penalty,,,,,,Max Görtz,,INTRF,Penaltyschuss  gegen Max Görtz (#23) wegen INTRF  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,36:53,other,,,,,,,,,Tor mit Extra-Angreifer von Andrew Yogan (#12) auf Vorlage von Johansson (#57) und McCrea (#3) Tor mit Extra-Angreifer von Andrew Yogan (#12) auf Vorlage von Johansson (#57) und McCrea (#3) 3 3,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,34:58,penalty,,,,,,Justin Braun,2,ROUGH,2 Min.  Strafe  gegen Justin Braun (#61) wegen ROUGH  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,34:58,penalty,,,,,,Andy Miele,2,ROUGH,2 Min.  Strafe  gegen Andy Miele (#51) wegen ROUGH  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,34:16,penalty,,,,,,,2,ROUGH,2 Min.  Strafe  gegen C.J. Suess (#15) wegen ROUGH  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,34:16,penalty,,,,,,Tariq Hammond,2,ROUGH,2 Min.  Strafe  gegen Tariq Hammond (#25) wegen ROUGH  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,34:16,penalty,,,,,,Phillip Bruggisser,2,ROUGH,2 Min.  Strafe  gegen Phillip Bruggisser (#72) wegen ROUGH  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,34:16,penalty,,,,,,Matthew Abt,2,ROUGH,2 Min.  Strafe  gegen Matthew Abt (#42) wegen ROUGH  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,30:50,goal,,Ortega (#8) und Johansson (#57),,PP1,,,,,Tor (PP1) von Lance Bouma (#17) auf Vorlage von Ortega (#8) und Johansson (#57) Tor (PP1) von Lance Bouma (#17) auf Vorlage von Ortega (#8) und Johansson (#57) 2 3,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,29:19,penalty,,,,,,Akito Hirose,2,INTRF,2 Min.  Strafe  gegen Akito Hirose (#2) wegen INTRF  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,26:42,penalty,,,,,,Bennet Roßmy,2,BOARD,2 Min.  Strafe  gegen Bennet Roßmy (#73) wegen BOARD  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,25:14,goal,,Verlic (#91) und Jensen (#48),,PP1,,,,,Tor (PP1) von Christian Wejse (#65) auf Vorlage von Verlic (#91) und Jensen (#48) Tor (PP1) von Christian Wejse (#65) auf Vorlage von Verlic (#91) und Jensen (#48) 1 3,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,24:08,penalty,,,,,,Dane Fox,2,HOOK,2 Min.  Strafe  gegen Dane Fox (#27) wegen HOOK  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,20:00,period_end,,,,,,,,,Drittelende  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,20:00,period_start,,,,,,,,,Drittelstart  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,17:53,goal,,Johansson (#57) und Gorcik (#47),,,,,,,Tor von Austin Ortega (#8) auf Vorlage von Johansson (#57) und Gorcik (#47) Tor von Austin Ortega (#8) auf Vorlage von Johansson (#57) und Gorcik (#47) 1 2,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,15:50,penalty,,,,,,,2,DELAY,2 Min.  Strafe  gegen Nicholas B. Jensen (#48) wegen DELAY  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,13:52,penalty,,,,,,Ross Mauermann,2,TRIP,2 Min.  Strafe  gegen Ross Mauermann (#14) wegen TRIP  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,11:23,penalty,,,,,,Matthew Abt,2,TRIP,2 Min.  Strafe  gegen Matthew Abt (#42) wegen TRIP  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,4:52,penalty,,,,,,David Suvanto,2,HOLD,2 Min.  Strafe  gegen David Suvanto (#33) wegen HOLD  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,2:30,goal,,Wejse (#65) und Büsing (#76),,,,,,,Tor von Ludwig Byström (#17) auf Vorlage von Wejse (#65) und Büsing (#76) Tor von Ludwig Byström (#17) auf Vorlage von Wejse (#65) und Büsing (#76) 0 2,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,2:13,goal,,Krämmer (#21) und Hirose (#2),,,,,,,Tor von Alexander Friesen (#57) auf Vorlage von Krämmer (#21) und Hirose (#2) Tor von Alexander Friesen (#57) auf Vorlage von Krämmer (#21) und Hirose (#2) 0 1,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,0:00,period_start,,,,,,,,,Drittelstart  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,0:00,goalkeeper_change,,,in,,Janick Schwendener,,,,Torhüter ins Tor : Janick Schwendener (#62)  ,
12102025_dresdner-eisloewen_gg_pinguins-bremerhaven_4005,2025-26,,0:00,goalkeeper_change,,,in,,Leon Hungerecker,,,,Torhüter ins Tor : Leon Hungerecker (#27)  ,
12102025_eisbaeren-berlin_gg_nuernberg-ice-tigers_4007,2025-26,,60:00,goalkeeper_change,,,out,,Evan Fitzpatrick,,,,Torhüter aus dem Tor : Evan Fitzpatrick (#30)  ,
12102025_eisbaeren-berlin_gg_nuernberg-ice-tigers_4007,2025-26,,60:00,period_end,,,,,,,,,Drittelende  ,
12102025_eisbaeren-berlin_gg_nuernberg-ice-tigers_4007,2025-26,,57:35,timeout,,,,,,,,,Auszeit  ,
12102025_eisbaeren-berlin_gg_nuernberg-ice-tigers_4007,2025-26,,52:56,penalty,,,,,,Norwin Panocha,2,TRIP,2 Min.  Strafe  gegen Norwin Panocha (#75) wegen TRIP  ,
12102025_eisbaeren-berlin_gg_nuernberg-ice-tigers_4007,2025-26,,52:00,goal,,Böttner (#9) und Barratt (#10),,,,,,,Tor von Tyler Spezia (#37) auf Vorlage von Böttner (#9) und Barratt (#10) Tor von Tyler Spezia (#37) auf Vorlage von Böttner (#9) und Barratt (#10) 3 2,
12102025_eisbaeren-berlin_gg_nuernberg-ice-tigers_4007,2025-26,,49:54,goal,,Veilleux (#38),,PP1,,,,,Tor (PP1) von Ty Ronning (#9) auf Vorlage von Veilleux (#38) Tor (PP1) von Ty Ronning (#9) auf Vorlage von Veilleux (#38) 3 1,
12102025_eisbaeren-berlin_gg_nuernberg-ice-tigers_4007,2025-26,,49:51,penalty,,,,,,Owen Headrick,2,TRIP,2 Min.  Strafe  gegen Owen Headrick (#47) wegen TRIP  ,
12102025_eisbaeren-berlin_gg_nuernberg-ice-tigers_4007,2025-26,,40:00,period_end,,,,,,,,,Drittelende  ,
12102025_eisbaeren-berlin_gg_nuernberg-ice-tigers_4007,2025-26,,40:00,period_start,,,,,,,,,Drittelstart  ,
12102025_eisbaeren-berlin_gg_nuernberg-ice-tigers_4007,2025-26,,35:53,goal,,Dove-McFalls (#75) und Heigl (#49),,,,,,,Tor von Constantin Braun (#90) auf Vorlage von Dove-McFalls (#75) und Heigl (#49) Tor von Constantin Braun (#90) auf Vorlage von Dove-McFalls (#75) und Heigl (#49) 2 1,
12102025_eisbaeren-berlin_gg_nuernberg-ice-tigers_4007,2025-26,,33:54,goal,,Tiffels (#95),,,,,,,Tor von Leonhard Pföderl (#93) auf Vorlage von Tiffels (#95) Tor von Leonhard Pföderl (#93) auf Vorlage von Tiffels (#95) 2 0,
12102025_eisbaeren-berlin_gg_nuernberg-ice-tigers_4007,2025-26,,30:04,penalty,,,,,,Cole Maier,2,HOLD,2 Min.  Strafe  gegen Cole Maier (#14) wegen HOLD  ,
12102025_eisbaeren-berlin_gg_nuernberg-ice-tigers_4007,2025-26,,27:18,penalty,,,,,,Frederik Tiffels,2,SLASH,2 Min.  Strafe  gegen Frederik Tiffels (#95) wegen SLASH  ,
12102025_eisbaeren-berlin_gg_nuernberg-ice-tigers_4007,2025-26,,26:17,goal,,Wiederer (#21) und Eder (#43),,,,,,,Tor von Lean Bergmann (#10) auf Vorlage von Wiederer (#21) und Eder (#43) Tor von Lean Bergmann (#10) auf Vorlage von Wiederer (#21) und Eder (#43) 1 0,
12102025_eisbaeren-berlin_gg_nuernberg-ice-tigers_4007,2025-26,,20:00,period_end,,,,,,,,,Drittelende  ,
12102025_eisbaeren-berlin_gg_nuernberg-ice-tigers_4007,2025-26,,20:00,period_start,,,,,,,,,Drittelstart  ,
12102025_eisbaeren-berlin_gg_nuernberg-ice-tigers_4007,2025-26,,8:38,penalty,,,,,,Eugen Alanov,2,HOLD,2 Min.  Strafe  gegen Eugen Alanov (#29) wegen HOLD  ,
12102025_eisbaeren-berlin_gg_nuernberg-ice-tigers_4007,2025-26,,5:39,penalty,,,,,,Korbinian Geibel,2,INTRF,2 Min.  Strafe  gegen Korbinian Geibel (#40) wegen INTRF  ,
12102025_eisbaeren-berlin_gg_nuernberg-ice-tigers_4007,2025-26,,0:00,period_start,,,,,,,,,Drittelstart  ,
12102025_eisbaeren-berlin_gg_nuernberg-ice-tigers_4007,2025-26,,0:00,goalkeeper_change,,,in,,Jake Hildebrand,,,,Torhüter ins Tor : Jake Hildebrand (#30)  ,
12102025_eisbaeren-berlin_gg_nuernberg-ice-tigers_4007,2025-26,,0:00,goalkeeper_change,,,in,,Evan Fitzpatrick,,,,Torhüter ins Tor : Evan Fitzpatrick (#30)  ,
12102025_erc-ingolstadt_gg_loewen-frankfurt_4008,2025-26,,60:00,period_end,,,,,,,,,Drittelende  ,
12102025_erc-ingolstadt_gg_loewen-frankfurt_4008,2025-26,,56:44,goal,,Krauß (#8) und Ellis (#4),,,,,,,Tor von Johannes Krauß (#16) auf Vorlage von Krauß (#8) und Ellis (#4) Tor von Johannes Krauß (#16) auf Vorlage von Krauß (#8) und Ellis (#4) 5 2,
12102025_erc-ingolstadt_gg_loewen-frankfurt_4008,2025-26,,54:39,penalty,,,,,,Timo Kose,2,TRIP,2 Min.  Strafe  gegen Timo Kose (#22) wegen TRIP  ,
12102025_erc-ingolstadt_gg_loewen-frankfurt_4008,2025-26,,52:01,goal,,Fröberg (#71) und Rowney (#17),,,,,,,Tor von Timo Kose (#22) auf Vorlage von Fröberg (#71) und Rowney (#17) Tor von Timo Kose (#22) auf Vorlage von Fröberg (#71) und Rowney (#17) 4 2,
12102025_erc-ingolstadt_gg_loewen-frankfurt_4008,2025-26,,45:02,penalty,,,,,,Dennis Lobach,20,KNEE,20 Min.  Strafe  gegen Dennis Lobach (#26) wegen KNEE  ,
12102025_erc-ingolstadt_gg_loewen-frankfurt_4008,2025-26,,45:02,penalty,,,,,,Dennis Lobach,5,KNEE,5 Min.  Strafe  gegen Dennis Lobach (#26) wegen KNEE  ,
12102025_erc-ingolstadt_gg_loewen-frankfurt_4008,2025-26,,40:00,period_end,,,,,,,,,Drittelende  ,
12102025_erc-ingolstadt_gg_loewen-frankfurt_4008,2025-26,,40:00,period_start,,,,,,,,,Drittelstart  ,
12102025_erc-ingolstadt_gg_loewen-frankfurt_4008,2025-26,,39:38,penalty,,,,,,Ryan Mc,2,TRIP,2 Min.  Strafe  gegen Ryan McKiernan (#58) wegen TRIP  ,
12102025_erc-ingolstadt_gg_loewen-frankfurt_4008,2025-26,,39:33,other,,,,,,,,,2 Min.  Bankstrafe  angetreten von Christopher Wilkie (#84) wegen TOO-M  ,
12102025_erc-ingolstadt_gg_loewen-frankfurt_4008,2025-26,,38:11,penalty,,,,,,Myles Powell,2,TRIP,2 Min.  Strafe  gegen Myles Powell (#9) wegen TRIP  ,
12102025_erc-ingolstadt_gg_loewen-frankfurt_4008,2025-26,,36:26,goal,,Barber (#37) und Hüttl (#25),,,,,,,Tor von Peter Abbandonato (#98) auf Vorlage von Barber (#37) und Hüttl (#25) Tor von Peter Abbandonato (#98) auf Vorlage von Barber (#37) und Hüttl (#25) 4 1,
12102025_erc-ingolstadt_gg_loewen-frankfurt_4008,2025-26,,36:11,goal,,Breton (#75) und Powell (#9),,,,,,,Tor von Riley Barber (#37) auf Vorlage von Breton (#75) und Powell (#9) Tor von Riley Barber (#37) auf Vorlage von Breton (#75) und Powell (#9) 3 1,
12102025_erc-ingolstadt_gg_loewen-frankfurt_4008,2025-26,,31:31,penalty,,,,,,Riley Barber,2,TRIP,2 Min.  Strafe  gegen Riley Barber (#37) wegen TRIP  ,
12102025_erc-ingolstadt_gg_loewen-frankfurt_4008,2025-26,,31:27,penalty,,,,,,Michael Joyaux,2,HOOK,2 Min.  Strafe  gegen Michael Joyaux (#49) wegen HOOK  ,
12102025_erc-ingolstadt_gg_loewen-frankfurt_4008,2025-26,,27:17,goal,,Breton (#75) und Agostino (#11),,,,,,,Tor von Morgan Ellis (#4) auf Vorlage von Breton (#75) und Agostino (#11) Tor von Morgan Ellis (#4) auf Vorlage von Breton (#75) und Agostino (#11) 2 1,
12102025_erc-ingolstadt_gg_loewen-frankfurt_4008,2025-26,,20:00,period_end,,,,,,,,,Drittelende  ,
12102025_erc-ingolstadt_gg_loewen-frankfurt_4008,2025-26,,20:00,period_start,,,,,,,,,Drittelstart  ,
12102025_erc-ingolstadt_gg_loewen-frankfurt_4008,2025-26,,15:53,goal,,Ruopp (#2) und Barber (#37),,,,,,,Tor von Leon Hüttl (#25) auf Vorlage von Ruopp (#2) und Barber (#37) Tor von Leon Hüttl (#25) auf Vorlage von Ruopp (#2) und Barber (#37) 1 1,
12102025_erc-ingolstadt_gg_loewen-frankfurt_4008,2025-26,,6:19,goal,,McKiernan (#58) und Schweiger (#64),,,,,,,Tor von Daniel Pfaffengut (#77) auf Vorlage von McKiernan (#58) und Schweiger (#64) Tor von Daniel Pfaffengut (#77) auf Vorlage von McKiernan (#58) und Schweiger (#64) 0 1,
12102025_erc-ingolstadt_gg_loewen-frankfurt_4008,2025-26,,2:22,penalty,,,,,,Daniel Pietta,2,TRIP,2 Min.  Strafe  gegen Daniel Pietta (#86) wegen TRIP  ,
12102025_erc-ingolstadt_gg_loewen-frankfurt_4008,2025-26,,0:00,period_start,,,,,,,,,Drittelstart  ,
12102025_erc-ingolstadt_gg_loewen-frankfurt_4008,2025-26,,0:00,goalkeeper_change,,,in,,Brett Brochu,,,,Torhüter ins Tor : Brett Brochu (#36)  ,
12102025_erc-ingolstadt_gg_loewen-frankfurt_4008,2025-26,,0:00,goalkeeper_change,,,in,,Mirko Pantkowski,,,,Torhüter ins Tor : Mirko Pantkowski (#30)  ,
12102025_grizzlys-wolfsburg_gg_straubing-tigers_4010,2025-26,,60:00,period_end,,,,,,,,,Drittelende  ,
12102025_grizzlys-wolfsburg_gg_straubing-tigers_4010,2025-26,,58:39,goal,,Brandt (#92) und McKenzie (#86),,SH1,,,,,Tor (SH1) ins leere Tor von Danjo Leonhardt (#53) auf Vorlage von Brandt (#92) und McKenzie (#86) Tor (SH1) ins leere Tor von Danjo Leonhardt (#53) auf Vorlage von Brandt (#92) und McKenzie (#86) 2 5,
12102025_grizzlys-wolfsburg_gg_straubing-tigers_4010,2025-26,,58:39,goalkeeper_change,,,in,,Dustin Strahlmeier,,,,Torhüter ins Tor : Dustin Strahlmeier (#1)  ,
12102025_grizzlys-wolfsburg_gg_straubing-tigers_4010,2025-26,,57:53,penalty,,,,,,Stefan Loibl,2,TRIP,2 Min.  Strafe  gegen Stefan Loibl (#38) wegen TRIP  ,
12102025_grizzlys-wolfsburg_gg_straubing-tigers_4010,2025-26,,57:50,goalkeeper_change,,,out,,Dustin Strahlmeier,,,,Torhüter aus dem Tor : Dustin Strahlmeier (#1)  ,
12102025_grizzlys-wolfsburg_gg_straubing-tigers_4010,2025-26,,40:29,goal,,Loibl (#38) und Halloran (#71),,,,,,,Tor von Justin Scott (#20) auf Vorlage von Loibl (#38) und Halloran (#71) Tor von Justin Scott (#20) auf Vorlage von Loibl (#38) und Halloran (#71) 2 4,
12102025_grizzlys-wolfsburg_gg_straubing-tigers_4010,2025-26,,40:00,period_end,,,,,,,,,Drittelende  ,
12102025_grizzlys-wolfsburg_gg_straubing-tigers_4010,2025-26,,40:00,period_start,,,,,,,,,Drittelstart  ,
12102025_grizzlys-wolfsburg_gg_straubing-tigers_4010,2025-26,,39:30,penalty,,,,,,Spencer Machacek,2,ROUGH,2 Min.  Strafe  gegen Spencer Machacek (#93) wegen ROUGH  ,
12102025_grizzlys-wolfsburg_gg_straubing-tigers_4010,2025-26,,39:30,penalty,,,,,,Stephan Daschner,2,ROUGH,2 Min.  Strafe  gegen Stephan Daschner (#9) wegen ROUGH  ,
12102025_grizzlys-wolfsburg_gg_straubing-tigers_4010,2025-26,,39:04,goal,,Gaudet (#58) und Prow (#6),,PP1,,,,,Tor (PP1) von Matt Choupani (#89) auf Vorlage von Gaudet (#58) und Prow (#6) Tor (PP1) von Matt Choupani (#89) auf Vorlage von Gaudet (#58) und Prow (#6) 2 3,
12102025_grizzlys-wolfsburg_gg_straubing-tigers_4010,2025-26,,38:53,penalty,,,,,,Elis Hede,2,HI-ST,2 Min.  Strafe  gegen Elis Hede (#75) wegen HI-ST  ,
12102025_grizzlys-wolfsburg_gg_straubing-tigers_4010,2025-26,,35:12,goal,,Klein (#17),,,,,,,Tor von Nicholas Halloran (#71) auf Vorlage von Klein (#17) Tor von Nicholas Halloran (#71) auf Vorlage von Klein (#17) 1 3,
12102025_grizzlys-wolfsburg_gg_straubing-tigers_4010,2025-26,,30:25,penalty,,,,,,Justin Feser,2,INTRF,2 Min.  Strafe  gegen Justin Feser (#71) wegen INTRF  ,
12102025_grizzlys-wolfsburg_gg_straubing-tigers_4010,2025-26,,29:23,goal,,Halloran (#71) und Leslie (#8),,PP1,,,,,Tor (PP1) von Tim Fleischer (#91) auf Vorlage von Halloran (#71) und Leslie (#8) Tor (PP1) von Tim Fleischer (#91) auf Vorlage von Halloran (#71) und Leslie (#8) 1 2,
12102025_grizzlys-wolfsburg_gg_straubing-tigers_4010,2025-26,,28:18,penalty,,,,,,Björn Krupp,2,TRIP,2 Min.  Strafe  gegen Björn Krupp (#5) wegen TRIP  ,
12102025_grizzlys-wolfsburg_gg_straubing-tigers_4010,2025-26,,20:00,period_end,,,,,,,,,Drittelende  ,
12102025_grizzlys-wolfsburg_gg_straubing-tigers_4010,2025-26,,20:00,period_start,,,,,,,,,Drittelstart  ,
12102025_grizzlys-wolfsburg_gg_straubing-tigers_4010,2025-26,,19:37,penalty,,,,,,Stefan Loibl,2,HI-ST,2 Min.  Strafe  gegen Stefan Loibl (#38) wegen HI-ST  ,
