game_id,season,date,round,round_index,home_team,away_team,home_score,away_score,is_overtime,is_shootout,home_elo_before,away_elo_before,expected_home_win,actual_home_score,elo_delta_home,home_elo_after,away_elo_after
2922072,2025-26,2025-10-22 00:00:00+00:00,R 24,24,HC Sparta Praha,HC VÍTKOVICE RIDERA,5.0,4.0,False,False,1489.69,1527.22,0.4462,1.0,11.076,1500.77,1516.14
2921879,2025-26,2025-10-23 00:00:00+00:00,R 25,25,HC Dynamo Pardubice,Č. Budějovice,5.0,2.0,False,False,1518.59,1521.91,0.4952,1.0,13.974,1532.56,1507.94
2921875,2025-26,2025-10-24 00:00:00+00:00,R 26,26,HC Kometa Brno,HC VÍTKOVICE RIDERA,4.0,1.0,False,False,1496.44,1516.14,0.4717,1.0,14.518,1510.96,1501.62
2921876,2025-26,2025-10-24 00:00:00+00:00,R 26,26,HC Škoda Plzeň,Mountfield HK,2.0,3.0,False,False,1529.68,1541.18,0.4835,0.0,-9.669,1520.01,1550.85
2921877,2025-26,2025-10-24 00:00:00+00:00,R 26,26,Rytíři Kladno,HC Olomouc,3.0,2.0,False,False,1446.26,1517.66,0.3987,1.0,12.027,1458.29,1505.64
2921878,2025-26,2025-10-24 00:00:00+00:00,R 26,26,HC VERVA Litvínov,Bílí Tygři Liberec,4.0,3.0,False,False,1376.75,1511.33,0.3155,1.0,13.691,1390.44,1497.64
2921880,2025-26,2025-10-24 00:00:00+00:00,R 26,26,HC Oceláři Třinec,BK Mladá Boleslav,2.0,1.0,False,False,1584.88,1466.15,0.6645,1.0,6.71,1591.59,1459.44
2921881,2025-26,2025-10-24 00:00:00+00:00,R 26,26,HC Energie Karlovy Vary,HC Sparta Praha,4.0,3.0,False,False,1472.25,1500.77,0.459,1.0,10.819,1483.06,1489.95
2921882,2025-26,2025-10-26 00:00:00+00:00,R 27,27,HC Škoda Plzeň,HC Oceláři Třinec,1.0,2.0,False,False,1520.01,1591.59,0.3984,0.0,-7.969,1512.04,1599.56
2921883,2025-26,2025-10-26 00:00:00+00:00,R 27,27,BK Mladá Boleslav,HC VÍTKOVICE RIDERA,1.0,2.0,False,False,1459.44,1501.62,0.4396,0.0,-8.792,1450.65,1510.42
2921884,2025-26,2025-10-26 00:00:00+00:00,R 27,27,HC Olomouc,HC Dynamo Pardubice,2.0,1.0,False,False,1505.64,1532.56,0.4613,1.0,10.773,1516.41,1521.79
2921885,2025-26,2025-10-26 00:00:00+00:00,R 27,27,Č. Budějovice,Rytíři Kladno,4.0,3.0,False,False,1507.94,1458.29,0.571,1.0,8.581,1516.52,1449.71
2921886,2025-26,2025-10-26 00:00:00+00:00,R 27,27,Mountfield HK,HC Energie Karlovy Vary,4.0,5.0,False,False,1550.85,1483.06,0.5963,0.0,-11.927,1538.92,1494.99
2921887,2025-26,2025-10-26 00:00:00+00:00,R 27,27,HC Sparta Praha,HC VERVA Litvínov,2.0,1.0,False,False,1489.95,1390.44,0.6394,1.0,7.212,1497.16,1383.23
2921888,2025-26,2025-10-26 00:00:00+00:00,R 27,27,Bílí Tygři Liberec,HC Kometa Brno,4.0,3.0,False,False,1497.64,1510.96,0.4808,1.0,10.383,1508.02,1500.57
2921889,2025-26,2025-10-28 00:00:00+00:00,R 28,28,HC Dynamo Pardubice,HC Škoda Plzeň,1.0,3.0,False,False,1521.79,1512.04,0.514,0.0,-11.244,1510.54,1523.29
2921891,2025-26,2025-10-28 00:00:00+00:00,R 28,28,HC VERVA Litvínov,HC Olomouc,1.0,0.0,False,False,1383.23,1516.41,0.3172,1.0,13.656,1396.89,1502.76
2921892,2025-26,2025-10-28 00:00:00+00:00,R 28,28,HC Energie Karlovy Vary,BK Mladá Boleslav,4.0,5.0,False,False,1494.99,1450.65,0.5635,0.0,-11.269,1483.72,1461.92
2921893,2025-26,2025-10-28 00:00:00+00:00,R 28,28,HC Kometa Brno,Mountfield HK,1.0,2.0,False,False,1500.57,1538.92,0.445,0.0,-8.901,1491.67,1547.82
2921894,2025-26,2025-10-28 00:00:00+00:00,R 28,28,HC Oceláři Třinec,Č. Budějovice,6.0,3.0,False,False,1599.56,1516.52,0.6173,1.0,10.225,1609.78,1506.29
2921895,2025-26,2025-10-28 00:00:00+00:00,R 28,28,Rytíři Kladno,Bílí Tygři Liberec,4.0,3.0,False,False,1449.71,1508.02,0.4169,1.0,11.663,1461.37,1496.36
2921890,2025-26,2025-10-29 00:00:00+00:00,R 29,29,HC VÍTKOVICE RIDERA,HC Sparta Praha,1.0,4.0,False,False,1510.42,1497.16,0.5191,0.0,-14.305,1496.11,1511.47
2921896,2025-26,2025-10-31 00:00:00+00:00,R 30,30,HC Olomouc,HC Sparta Praha,1.0,4.0,False,False,1502.76,1511.47,0.4875,0.0,-13.462,1489.29,1524.93
2921897,2025-26,2025-10-31 00:00:00+00:00,R 30,30,Bílí Tygři Liberec,HC VÍTKOVICE RIDERA,2.0,3.0,False,False,1496.36,1496.11,0.5004,0.0,-10.007,1486.35,1506.12
2921898,2025-26,2025-10-31 00:00:00+00:00,R 30,30,HC Dynamo Pardubice,Rytíři Kladno,8.0,3.0,False,False,1510.54,1461.37,0.5703,1.0,15.062,1525.61,1446.31
