source,league,league_label,game_url,match_date,home_team,away_team,home_score,away_score,status,bookmaker,outcome_type,european_odds,fetched_at
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/hv-71-CG08m2ie/leksand-6X2ODGwL#CMLGYCEM,2026-03-20,HV 71,Leksand,3,2,final,OddsPortal Avg,away,2.89,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/djurgarden-Q7UY6Hrs/malmo-pO1SCzgR#SfRE95uf,2026-03-19,Malmo,Djurgarden,2,1,final,OddsPortal Avg,home,2.09,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/djurgarden-Q7UY6Hrs/malmo-pO1SCzgR#SfRE95uf,2026-03-19,Malmo,Djurgarden,2,1,final,OddsPortal Avg,draw,4.12,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/djurgarden-Q7UY6Hrs/malmo-pO1SCzgR#SfRE95uf,2026-03-19,Malmo,Djurgarden,2,1,final,OddsPortal Avg,away,3.13,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/lulea-0QhOwF1e/orebro-Y3RLgQQn#65SU5NvJ,2026-03-19,Lulea,Orebro,1,3,final,OddsPortal Avg,home,1.74,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/lulea-0QhOwF1e/orebro-Y3RLgQQn#65SU5NvJ,2026-03-19,Lulea,Orebro,1,3,final,OddsPortal Avg,draw,4.44,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/lulea-0QhOwF1e/orebro-Y3RLgQQn#65SU5NvJ,2026-03-19,Lulea,Orebro,1,3,final,OddsPortal Avg,away,4.31,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/hv-71-CG08m2ie/leksand-6X2ODGwL#Q5N8zZqA,2026-03-18,HV 71,Leksand,2,1,final,OddsPortal Avg,home,2.38,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/hv-71-CG08m2ie/leksand-6X2ODGwL#Q5N8zZqA,2026-03-18,HV 71,Leksand,2,1,final,OddsPortal Avg,draw,4.10,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/hv-71-CG08m2ie/leksand-6X2ODGwL#Q5N8zZqA,2026-03-18,HV 71,Leksand,2,1,final,OddsPortal Avg,away,2.81,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/djurgarden-Q7UY6Hrs/malmo-pO1SCzgR#KUN6BRAs,2026-03-17,Djurgarden,Malmo,3,2,final_ot,OddsPortal Avg,home,2.35,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/djurgarden-Q7UY6Hrs/malmo-pO1SCzgR#KUN6BRAs,2026-03-17,Djurgarden,Malmo,3,2,final_ot,OddsPortal Avg,draw,4.10,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/djurgarden-Q7UY6Hrs/malmo-pO1SCzgR#KUN6BRAs,2026-03-17,Djurgarden,Malmo,3,2,final_ot,OddsPortal Avg,away,2.85,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/lulea-0QhOwF1e/orebro-Y3RLgQQn#YiUM7qA6,2026-03-17,Orebro,Lulea,2,6,final,OddsPortal Avg,home,2.56,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/lulea-0QhOwF1e/orebro-Y3RLgQQn#YiUM7qA6,2026-03-17,Orebro,Lulea,2,6,final,OddsPortal Avg,draw,3.95,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/lulea-0QhOwF1e/orebro-Y3RLgQQn#YiUM7qA6,2026-03-17,Orebro,Lulea,2,6,final,OddsPortal Avg,away,2.67,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/brynas-MZgKvenk/hv-71-CG08m2ie#SY2rHl0t,2026-03-14,Brynas,HV 71,3,4,final_ot,OddsPortal Avg,home,1.45,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/brynas-MZgKvenk/hv-71-CG08m2ie#SY2rHl0t,2026-03-14,Brynas,HV 71,3,4,final_ot,OddsPortal Avg,draw,5.40,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/brynas-MZgKvenk/hv-71-CG08m2ie#SY2rHl0t,2026-03-14,Brynas,HV 71,3,4,final_ot,OddsPortal Avg,away,6.25,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/djurgarden-Q7UY6Hrs/skelleftea-8jdWygW7#C8DZdoFO,2026-03-14,Djurgarden,Skelleftea,2,3,final,OddsPortal Avg,home,3.84,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/djurgarden-Q7UY6Hrs/skelleftea-8jdWygW7#C8DZdoFO,2026-03-14,Djurgarden,Skelleftea,2,3,final,OddsPortal Avg,draw,4.60,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/djurgarden-Q7UY6Hrs/skelleftea-8jdWygW7#C8DZdoFO,2026-03-14,Djurgarden,Skelleftea,2,3,final,OddsPortal Avg,away,1.84,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/farjestad-4b1TBPb8/lulea-0QhOwF1e#n1S92kom,2026-03-14,Lulea,Farjestad,1,3,final,OddsPortal Avg,home,2.45,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/farjestad-4b1TBPb8/lulea-0QhOwF1e#n1S92kom,2026-03-14,Lulea,Farjestad,1,3,final,OddsPortal Avg,draw,4.06,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/farjestad-4b1TBPb8/lulea-0QhOwF1e#n1S92kom,2026-03-14,Lulea,Farjestad,1,3,final,OddsPortal Avg,away,2.62,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/frolunda-pAG4OqEE/malmo-pO1SCzgR#O0diFSUh,2026-03-14,Frolunda,Malmo,4,1,final,OddsPortal Avg,home,1.93,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/frolunda-pAG4OqEE/malmo-pO1SCzgR#O0diFSUh,2026-03-14,Frolunda,Malmo,4,1,final,OddsPortal Avg,draw,4.30,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/frolunda-pAG4OqEE/malmo-pO1SCzgR#O0diFSUh,2026-03-14,Frolunda,Malmo,4,1,final,OddsPortal Avg,away,3.55,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/leksand-6X2ODGwL/rogle-j5ve8f1r#jVtv8BNP,2026-03-14,Rogle,Leksand,6,2,final,OddsPortal Avg,home,1.62,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/leksand-6X2ODGwL/rogle-j5ve8f1r#jVtv8BNP,2026-03-14,Rogle,Leksand,6,2,final,OddsPortal Avg,draw,4.76,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/leksand-6X2ODGwL/rogle-j5ve8f1r#jVtv8BNP,2026-03-14,Rogle,Leksand,6,2,final,OddsPortal Avg,away,5.20,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/linkoping-8njZmM61/orebro-Y3RLgQQn#jgPQb7pC,2026-03-14,Linkoping,Orebro,3,2,final_ot,OddsPortal Avg,home,2.56,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/linkoping-8njZmM61/orebro-Y3RLgQQn#jgPQb7pC,2026-03-14,Linkoping,Orebro,3,2,final_ot,OddsPortal Avg,draw,4.20,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/linkoping-8njZmM61/orebro-Y3RLgQQn#jgPQb7pC,2026-03-14,Linkoping,Orebro,3,2,final_ot,OddsPortal Avg,away,2.46,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/timra-KC8bDdOE/vaxjo-hzXCSnCE#rTLI0TFa,2026-03-14,Timra,Vaxjo,1,3,final,OddsPortal Avg,home,1.98,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/timra-KC8bDdOE/vaxjo-hzXCSnCE#rTLI0TFa,2026-03-14,Timra,Vaxjo,1,3,final,OddsPortal Avg,draw,4.50,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/timra-KC8bDdOE/vaxjo-hzXCSnCE#rTLI0TFa,2026-03-14,Timra,Vaxjo,1,3,final,OddsPortal Avg,away,3.36,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/brynas-MZgKvenk/orebro-Y3RLgQQn#IP03eYwK,2026-03-12,Orebro,Brynas,3,1,final,OddsPortal Avg,home,2.65,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/brynas-MZgKvenk/orebro-Y3RLgQQn#IP03eYwK,2026-03-12,Orebro,Brynas,3,1,final,OddsPortal Avg,draw,4.07,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/brynas-MZgKvenk/orebro-Y3RLgQQn#IP03eYwK,2026-03-12,Orebro,Brynas,3,1,final,OddsPortal Avg,away,2.48,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/djurgarden-Q7UY6Hrs/frolunda-pAG4OqEE#U3K8ZjH0,2026-03-12,Frolunda,Djurgarden,1,3,final,OddsPortal Avg,home,1.61,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/djurgarden-Q7UY6Hrs/frolunda-pAG4OqEE#U3K8ZjH0,2026-03-12,Frolunda,Djurgarden,1,3,final,OddsPortal Avg,draw,4.90,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/djurgarden-Q7UY6Hrs/frolunda-pAG4OqEE#U3K8ZjH0,2026-03-12,Frolunda,Djurgarden,1,3,final,OddsPortal Avg,away,5.22,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/farjestad-4b1TBPb8/timra-KC8bDdOE#xjaip8VI,2026-03-12,Farjestad,Timra,3,2,final,OddsPortal Avg,home,1.67,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/farjestad-4b1TBPb8/timra-KC8bDdOE#xjaip8VI,2026-03-12,Farjestad,Timra,3,2,final,OddsPortal Avg,draw,4.65,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/farjestad-4b1TBPb8/timra-KC8bDdOE#xjaip8VI,2026-03-12,Farjestad,Timra,3,2,final,OddsPortal Avg,away,4.80,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/hv-71-CG08m2ie/vaxjo-hzXCSnCE#0p4SkC1s,2026-03-12,HV 71,Vaxjo,3,0,final,OddsPortal Avg,home,3.05,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/hv-71-CG08m2ie/vaxjo-hzXCSnCE#0p4SkC1s,2026-03-12,HV 71,Vaxjo,3,0,final,OddsPortal Avg,draw,4.10,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/hv-71-CG08m2ie/vaxjo-hzXCSnCE#0p4SkC1s,2026-03-12,HV 71,Vaxjo,3,0,final,OddsPortal Avg,away,2.17,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/leksand-6X2ODGwL/malmo-pO1SCzgR#8A7zljWg,2026-03-12,Malmo,Leksand,7,2,final,OddsPortal Avg,home,2.19,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/leksand-6X2ODGwL/malmo-pO1SCzgR#8A7zljWg,2026-03-12,Malmo,Leksand,7,2,final,OddsPortal Avg,draw,4.07,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/leksand-6X2ODGwL/malmo-pO1SCzgR#8A7zljWg,2026-03-12,Malmo,Leksand,7,2,final,OddsPortal Avg,away,3.00,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/linkoping-8njZmM61/skelleftea-8jdWygW7#QVDHXUoD,2026-03-12,Skelleftea,Linkoping,5,2,final,OddsPortal Avg,home,1.63,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/linkoping-8njZmM61/skelleftea-8jdWygW7#QVDHXUoD,2026-03-12,Skelleftea,Linkoping,5,2,final,OddsPortal Avg,draw,4.74,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/linkoping-8njZmM61/skelleftea-8jdWygW7#QVDHXUoD,2026-03-12,Skelleftea,Linkoping,5,2,final,OddsPortal Avg,away,4.95,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/lulea-0QhOwF1e/rogle-j5ve8f1r#UPeqnU06,2026-03-12,Lulea,Rogle,2,5,final,OddsPortal Avg,home,2.10,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/lulea-0QhOwF1e/rogle-j5ve8f1r#UPeqnU06,2026-03-12,Lulea,Rogle,2,5,final,OddsPortal Avg,draw,4.07,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/lulea-0QhOwF1e/rogle-j5ve8f1r#UPeqnU06,2026-03-12,Lulea,Rogle,2,5,final,OddsPortal Avg,away,3.17,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/brynas-MZgKvenk/malmo-pO1SCzgR#65Rq3sQM,2026-03-10,Brynas,Malmo,1,2,unknown,OddsPortal Avg,home,1.56,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/brynas-MZgKvenk/malmo-pO1SCzgR#65Rq3sQM,2026-03-10,Brynas,Malmo,1,2,unknown,OddsPortal Avg,draw,5.00,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/brynas-MZgKvenk/malmo-pO1SCzgR#65Rq3sQM,2026-03-10,Brynas,Malmo,1,2,unknown,OddsPortal Avg,away,5.35,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/djurgarden-Q7UY6Hrs/vaxjo-hzXCSnCE#KlTy53eA,2026-03-10,Djurgarden,Vaxjo,6,4,final,OddsPortal Avg,home,2.54,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/djurgarden-Q7UY6Hrs/vaxjo-hzXCSnCE#KlTy53eA,2026-03-10,Djurgarden,Vaxjo,6,4,final,OddsPortal Avg,draw,3.98,2026-04-07T13:57:39.943163+00:00
oddsportal,sweden,SHL,https://www.oddsportal.com/hockey/h2h/djurgarden-Q7UY6Hrs/vaxjo-hzXCSnCE#KlTy53eA,2026-03-10,Djurgarden,Vaxjo,6,4,final,OddsPortal Avg,away,2.57,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/pardubice-UDlHJ9wl/sparta-prague-zcG9U7N6#OteuhmJ5,,Sparta Prague,Pardubice,2,,unknown,OddsPortal Avg,home,2.62,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/pardubice-UDlHJ9wl/sparta-prague-zcG9U7N6#OteuhmJ5,,Sparta Prague,Pardubice,2,,unknown,OddsPortal Avg,draw,4.12,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/pardubice-UDlHJ9wl/sparta-prague-zcG9U7N6#OteuhmJ5,,Sparta Prague,Pardubice,2,,unknown,OddsPortal Avg,away,2.42,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/trinec-UJFDTRxD#GCZTZxM7,,Karlovy Vary,Trinec,,,unknown,OddsPortal Avg,home,2.52,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/trinec-UJFDTRxD#GCZTZxM7,,Karlovy Vary,Trinec,,,unknown,OddsPortal Avg,draw,4.08,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/trinec-UJFDTRxD#GCZTZxM7,,Karlovy Vary,Trinec,,,unknown,OddsPortal Avg,away,2.52,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/trinec-UJFDTRxD#rayMyaie,2026-04-04,Trinec,Karlovy Vary,5,4,final,OddsPortal Avg,home,1.80,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/trinec-UJFDTRxD#rayMyaie,2026-04-04,Trinec,Karlovy Vary,5,4,final,OddsPortal Avg,draw,4.39,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/trinec-UJFDTRxD#rayMyaie,2026-04-04,Trinec,Karlovy Vary,5,4,final,OddsPortal Avg,away,4.23,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/pardubice-UDlHJ9wl/sparta-prague-zcG9U7N6#jTdXg9lg,2026-04-04,Pardubice,Sparta Prague,1,2,final,OddsPortal Avg,home,1.79,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/pardubice-UDlHJ9wl/sparta-prague-zcG9U7N6#jTdXg9lg,2026-04-04,Pardubice,Sparta Prague,1,2,final,OddsPortal Avg,draw,4.42,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/pardubice-UDlHJ9wl/sparta-prague-zcG9U7N6#jTdXg9lg,2026-04-04,Pardubice,Sparta Prague,1,2,final,OddsPortal Avg,away,4.10,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/trinec-UJFDTRxD#zZXDwLMr,2026-04-03,Trinec,Karlovy Vary,3,1,final,OddsPortal Avg,home,1.81,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/trinec-UJFDTRxD#zZXDwLMr,2026-04-03,Trinec,Karlovy Vary,3,1,final,OddsPortal Avg,draw,4.29,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/trinec-UJFDTRxD#zZXDwLMr,2026-04-03,Trinec,Karlovy Vary,3,1,final,OddsPortal Avg,away,4.08,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/pardubice-UDlHJ9wl/sparta-prague-zcG9U7N6#r3gPeVJt,2026-04-03,Pardubice,Sparta Prague,6,2,final,OddsPortal Avg,home,1.91,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/pardubice-UDlHJ9wl/sparta-prague-zcG9U7N6#r3gPeVJt,2026-04-03,Pardubice,Sparta Prague,6,2,final,OddsPortal Avg,draw,4.34,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/pardubice-UDlHJ9wl/sparta-prague-zcG9U7N6#r3gPeVJt,2026-04-03,Pardubice,Sparta Prague,6,2,final,OddsPortal Avg,away,3.85,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/liberec-tp8PNVFQ#U39AnMR6,2026-03-31,Liberec,Karlovy Vary,0,1,final_ot,OddsPortal Avg,home,1.90,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/liberec-tp8PNVFQ#U39AnMR6,2026-03-31,Liberec,Karlovy Vary,0,1,final_ot,OddsPortal Avg,draw,4.22,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/liberec-tp8PNVFQ#U39AnMR6,2026-03-31,Liberec,Karlovy Vary,0,1,final_ot,OddsPortal Avg,away,3.75,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/plzen-CMBTIThf/sparta-prague-zcG9U7N6#E1MWD2Am,2026-03-30,Plzen,Sparta Prague,0,1,final,OddsPortal Avg,home,2.55,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/plzen-CMBTIThf/sparta-prague-zcG9U7N6#E1MWD2Am,2026-03-30,Plzen,Sparta Prague,0,1,final,OddsPortal Avg,draw,4.22,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/plzen-CMBTIThf/sparta-prague-zcG9U7N6#E1MWD2Am,2026-03-30,Plzen,Sparta Prague,0,1,final,OddsPortal Avg,away,2.65,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/liberec-tp8PNVFQ#pGwDfFgD,2026-03-29,Karlovy Vary,Liberec,4,0,final,OddsPortal Avg,home,2.79,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/liberec-tp8PNVFQ#pGwDfFgD,2026-03-29,Karlovy Vary,Liberec,4,0,final,OddsPortal Avg,draw,3.99,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/liberec-tp8PNVFQ#pGwDfFgD,2026-03-29,Karlovy Vary,Liberec,4,0,final,OddsPortal Avg,away,2.40,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/plzen-CMBTIThf/sparta-prague-zcG9U7N6#EJ5VFLmQ,2026-03-28,Sparta Prague,Plzen,4,2,final,OddsPortal Avg,home,1.94,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/plzen-CMBTIThf/sparta-prague-zcG9U7N6#EJ5VFLmQ,2026-03-28,Sparta Prague,Plzen,4,2,final,OddsPortal Avg,draw,4.24,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/plzen-CMBTIThf/sparta-prague-zcG9U7N6#EJ5VFLmQ,2026-03-28,Sparta Prague,Plzen,4,2,final,OddsPortal Avg,away,3.58,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/liberec-tp8PNVFQ#bR7kPPGO,2026-03-27,Liberec,Karlovy Vary,3,1,final,OddsPortal Avg,home,1.70,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/liberec-tp8PNVFQ#bR7kPPGO,2026-03-27,Liberec,Karlovy Vary,3,1,final,OddsPortal Avg,draw,4.89,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/liberec-tp8PNVFQ#bR7kPPGO,2026-03-27,Liberec,Karlovy Vary,3,1,final,OddsPortal Avg,away,4.80,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/mountfield-hk-xdNp4YNk/trinec-UJFDTRxD#6Vu96E5L,2026-03-27,Mountfield HK,Trinec,2,3,final_ot,OddsPortal Avg,home,2.67,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/mountfield-hk-xdNp4YNk/trinec-UJFDTRxD#6Vu96E5L,2026-03-27,Mountfield HK,Trinec,2,3,final_ot,OddsPortal Avg,draw,3.90,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/mountfield-hk-xdNp4YNk/trinec-UJFDTRxD#6Vu96E5L,2026-03-27,Mountfield HK,Trinec,2,3,final_ot,OddsPortal Avg,away,2.49,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/plzen-CMBTIThf/sparta-prague-zcG9U7N6#nX70APBb,2026-03-26,Plzen,Sparta Prague,1,4,final,OddsPortal Avg,home,2.34,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/plzen-CMBTIThf/sparta-prague-zcG9U7N6#nX70APBb,2026-03-26,Plzen,Sparta Prague,1,4,final,OddsPortal Avg,draw,4.00,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/plzen-CMBTIThf/sparta-prague-zcG9U7N6#nX70APBb,2026-03-26,Plzen,Sparta Prague,1,4,final,OddsPortal Avg,away,2.80,2026-04-07T13:57:39.943163+00:00
oddsportal,czech,Czech Extraliga,https://www.oddsportal.com/hockey/h2h/karlovy-vary-pIEGPioE/liberec-tp8PNVFQ#SOhEy4de,2026-03-25,Karlovy Vary,Liberec,1,4,final,OddsPortal Avg,home,2.63,2026-04-07T13:57:39.943163+00:00
