game_id,season_year,tournament,team,period,game_time_s,assist1_id,assist1_name,assist2_id,assist2_name,away_score,event_id,goal_types,goals_in_season,home_score,log_time,minus_players,plus_players,scorer_id,scorer_name,team_side,winning_goal
260,2026,runkosarja,HIFK,2,1359,60751920,PETR KODYTEK,23167645,SAKU SALMELA,2,190,AV,10,2,2025-12-20T16:16:40Z,19 49 66 86 87,11 43 77 90,60809982,VINCENT MARLEAU,away,False
260,2026,runkosarja,HIFK,2,1713,40046421,LAURI SINIVUORI,32576625,JESSE SEPPÄLÄ,3,231,SR,2,2,2025-12-20T16:25:44Z,5 10 29 67 88,11 28 42 78 82,34470143,AATU KARJALAINEN,away,False
261,2026,runkosarja,Tappara,1,697,21468906,HENRIK HAAPALA,31574013,KASPER SIMONTAIVAL,0,82,YV,4,1,2025-12-26T16:12:18Z,,,31854445,KRISTIAN TANUS,home,True
261,2026,runkosarja,Tappara,1,917,60854853,DANIEL BRICKLEY,40076231,JUUSO NYKÄNEN,0,110,,5,2,2025-12-26T14:48:18Z,27 57 60 72 84,6 15 17 41 42,60963326,ONDREJ PAVEL,home,False
261,2026,runkosarja,Tappara,2,2348,25113804,OTTO RAUHALA,,,0,283,,2,3,2025-12-26T15:22:26Z,10 77 84 88 95,6 15 17 41 42,60911968,JONATHAN ANDERSSON,home,False
261,2026,runkosarja,Tappara,2,2379,40076231,JUUSO NYKÄNEN,60963326,ONDREJ PAVEL,0,288,,6,4,2025-12-26T15:24:34Z,37 55 60 91 96,17 26 41 42 63,28696276,JESPER MATTILA,home,False
261,2026,runkosarja,Tappara,3,2711,33490124,BENJAMIN RAUTIAINEN,60963285,JOACHIM BLICHFELD,0,332,,1,5,2025-12-26T15:49:54Z,4 20 57 74 77,5 22 26 78 88,32814523,IIVARI RÄSÄNEN,home,False
262,2026,runkosarja,HPK,1,933,,,,,1,116,RL0,0,0,2025-12-26T16:57:11Z,,,33296946,SAMI PÄIVÄRINTA,home,False
262,2026,runkosarja,HPK,2,2005,,,,,4,253,,6,1,2025-12-26T17:48:31Z,5 12 20 28 29,4 8 16 25 43,60984207,CAMERON WRIGHT,home,False
262,2026,runkosarja,HPK,3,3220,,,,,7,411,,2,2,2025-12-26T18:42:55Z,3 20 28 72 86,4 21 23 43 44,40036086,MARKUS LOPONEN,home,False
262,2026,runkosarja,HPK,3,3431,29446865,JOOSE ANTONEN,34081477,VILJAMI JOKIRINNE,8,448,YV,3,3,2025-12-26T18:55:03Z,,,40039427,OLIVER KOPILOFF,home,False
262,2026,runkosarja,Ilves,1,877,29695519,TEEMU ENGBERG,,,1,107,,7,0,2025-12-26T17:22:39Z,4 21 43 44 64,11 22 28 34 43,22800958,OLLI PALOLA,away,False
262,2026,runkosarja,Ilves,2,1257,60972169,LUKE HENMAN,60545126,SIMON JOHANSSON,2,162,YV,6,0,2025-12-26T17:25:59Z,,,60544772,LUKAS JASEK,away,False
262,2026,runkosarja,Ilves,2,1404,60544772,LUKAS JASEK,60361530,MATIC TÖRÖK,3,179,,4,0,2025-12-26T17:30:23Z,3 7 21 44 64,5 9 17 21 46,28967947,SAMULI RATINEN,away,False
262,2026,runkosarja,Ilves,2,1572,60972169,LUKE HENMAN,60658794,JENS LÖÖKE,4,200,,6,0,2025-12-26T19:11:35Z,3 5 8 15 81,12 21 23 29 92,32780178,MATIAS MÄNTYKIVI,away,True
262,2026,runkosarja,Ilves,3,2528,60361530,MATIC TÖRÖK,28967947,SAMULI RATINEN,5,325,YV,4,1,2025-12-26T18:21:03Z,,,60899622,LUKAS SVEJKOVSKY,away,False
262,2026,runkosarja,Ilves,3,2538,29695519,TEEMU ENGBERG,30644067,OTTO LATVALA,6,328,,2,1,2025-12-26T18:47:59Z,7 11 21 23 51,20 21 22 43 86,29783858,KASPER BJÖRKQVIST,away,False
262,2026,runkosarja,Ilves,3,3199,60972169,LUKE HENMAN,60544772,LUKAS JASEK,7,407,,14,1,2025-12-26T18:41:43Z,5 12 16 44 63,9 12 23 29 92,60545126,SIMON JOHANSSON,away,False
262,2026,runkosarja,Ilves,3,3374,22770842,JOONAS NÄTTINEN,,,8,436,AV,3,2,2025-12-26T18:49:43Z,12 16 23 63 64,3 20 28 86,29783858,KASPER BJÖRKQVIST,away,False
263,2026,runkosarja,JYP,1,682,30728763,VALTTERI OJANTAKANEN,30434484,MIKKO PERTTU,0,85,,7,1,2025-12-26T16:54:47Z,11 25 27 59 93,7 14 29 39 44,60962804,ALEXANDER TRUE,home,False
263,2026,runkosarja,JYP,2,1443,23595916,SAMI VATANEN,,,0,181,,1,2,2025-12-26T17:31:35Z,28 38 47 59 61,25 28 29 44 77,30482177,TOBIAS WINBERG,home,False
263,2026,runkosarja,JYP,2,1489,30434484,MIKKO PERTTU,34394517,RONI JOKINEN,0,188,,20,3,2025-12-26T17:33:03Z,26 27 33 73 93,7 14 18 39 42,30728763,VALTTERI OJANTAKANEN,home,False
263,2026,runkosarja,JYP,3,2465,60962804,ALEXANDER TRUE,21415137,TEEMU ERONEN,3,327,,4,4,2025-12-26T19:08:56Z,9 26 33 38 73,7 16 18 40 42,34394517,RONI JOKINEN,home,True
263,2026,runkosarja,JYP,3,3554,30728763,VALTTERI OJANTAKANEN,,,3,480,TM,8,5,2025-12-26T19:03:59Z,11 26 33 38 73 93,39 42 44 89 91,31896306,VILJAMI NIEMINEN,home,False
263,2026,runkosarja,Kärpät,2,1990,29864256,EEMIL ERHOLTZ,60716456,MATYAS KANTNER,1,254,,8,3,2025-12-26T17:49:35Z,2 28 44 77 92,9 27 33 73 93,32269686,RONI HIRVONEN,away,False
263,2026,runkosarja,Kärpät,2,2148,,,,,1,276,VT0,0,3,2025-12-26T18:01:27Z,,,0,,away,False
263,2026,runkosarja,Kärpät,2,2211,29864256,EEMIL ERHOLTZ,32269686,RONI HIRVONEN,2,291,YV,5,3,2025-12-26T18:05:35Z,,,60716456,MATYAS KANTNER,away,False
263,2026,runkosarja,Kärpät,2,2349,29864256,EEMIL ERHOLTZ,31762087,AKU RÄTY,3,307,YV,9,3,2025-12-26T18:08:39Z,,,32269686,RONI HIRVONEN,away,False
264,2026,runkosarja,Lukko,2,2211,24466028,HENRI IKONEN,29780877,NICLAS ALMARI,0,267,,1,1,2025-12-26T17:44:29Z,7 22 24 33 53,9 14 23 38 48,60360584,DANIIL TRAKHT,home,False
264,2026,runkosarja,Lukko,4,3874,29780877,NICLAS ALMARI,25126574,MIKAEL RUOHOMAA,1,481,,16,2,2025-12-26T18:55:57Z,28 39 86,16 38 93,60960461,ALEX BEAUCAGE,home,True
264,2026,runkosarja,Sport,3,3593,22051859,MIIKA KOIVISTO,60662386,PHILIP GRANATH,1,443,IM,2,1,2025-12-26T18:44:37Z,5 16 24 86 93,11 17 28 55 80 86,60658804,SIMON HJALMARSSON,away,False
265,2026,runkosarja,SaiPa,2,1840,40005621,SANTERI AIROLA,32935871,MIRO TAUSLAHTI,4,241,,5,1,2025-12-26T17:36:06Z,6 16 22 42 97,6 7 57 62 92,28471734,SAMULI NIINISAARI,home,False
265,2026,runkosarja,SaiPa,2,2074,60954325,MAXIME FORTIER,31165561,OTTO KIVENMÄKI,4,270,SR,5,2,2025-12-26T18:05:34Z,7 15 17 42 55,10 22 26 41 82,100026177,TEEMU KIVIHALME,home,False
265,2026,runkosarja,SaiPa,3,3185,100026177,TEEMU KIVIHALME,24641005,ANTTI KALAPUDAS,4,420,YV,2,3,2025-12-26T18:33:58Z,,,34323261,EMIL KUUSLA,home,False
265,2026,runkosarja,KalPa,1,201,23065792,JAAKKO RISSANEN,24338350,TEEMU HARTIKAINEN,1,28,,13,0,2025-12-26T16:35:02Z,10 14 41 55 82,18 20 28 55 70,27471447,ALEKSI KLEMETTI,away,False
265,2026,runkosarja,KalPa,1,1162,24226640,JUUSO KÖNÖNEN,34471692,TUUKKA KORKIAKOSKI,2,153,SR,5,0,2025-12-26T17:01:02Z,6 10 41 50 82,6 15 17 41 97,31110600,BENJAMIN KORHONEN,away,False
265,2026,runkosarja,KalPa,2,1705,31110600,BENJAMIN KORHONEN,60715086,FILIP WESTERLUND,3,222,,2,0,2026-12-28T06:47:54Z,6 7 10 41 82,6 15 17 41 97,34471692,TUUKKA KORKIAKOSKI,away,False
265,2026,runkosarja,KalPa,2,1792,60866738,LUKAS KANAK,60954533,CADE BORCHARDT,4,233,,6,0,2026-12-28T11:06:03Z,12 14 50 70 75,6 16 22 42 97,32873373,ANDREAS OKANY,away,True
265,2026,runkosarja,KalPa,3,3599,23065792,JAAKKO RISSANEN,,,5,482,"TM,VT",15,3,2025-12-26T18:51:10Z,12 18 25 26 51 70,16 18 28 52 70,24338350,TEEMU HARTIKAINEN,away,False
266,2026,runkosarja,TPS,1,1090,,,,,0,129,VT0,0,0,2025-12-26T16:58:13Z,,,0,,home,False
266,2026,runkosarja,K-Espoo,2,1422,28436261,OTTOVILLE LEPPÄNEN,30356928,SANTERI VIRTANEN,1,179,,8,0,2025-12-26T18:49:17Z,2 21 40 82 87,7 40 51 75 89,22768061,KRISTIAN NÄKYVÄ,away,True
267,2026,runkosarja,K-Espoo,2,1759,24650025,IIKKA KANGASNIEMI,22768061,KRISTIAN NÄKYVÄ,0,222,YV,3,1,2025-12-27T16:07:32Z,,,23017821,JOONAS RASK,home,False
267,2026,runkosarja,K-Espoo,2,1833,40239519,AAPO KATAVISTO,40175796,MAX LAATIKAINEN,0,233,,5,2,2025-12-27T17:34:05Z,2 5 19 24 49,6 16 21 22 37,31296980,JERE VÄISÄNEN,home,True
267,2026,runkosarja,K-Espoo,2,2239,34132533,ARTTU TUOMAALA,40175796,MAX LAATIKAINEN,0,290,,9,3,2025-12-27T16:24:36Z,21 38 40 82 87,6 28 51 78 89,22768061,KRISTIAN NÄKYVÄ,home,False
267,2026,runkosarja,K-Espoo,3,2453,60861295,PETER QUENNEVILLE,30731093,JANNE HÄMÄLÄINEN,1,323,,7,4,2025-12-27T16:51:56Z,6 19 21 38 87,21 28 55 78 89,34132533,ARTTU TUOMAALA,home,False
267,2026,runkosarja,K-Espoo,3,2691,28436261,OTTOVILLE LEPPÄNEN,33150613,JONI JURMO,1,357,AV,6,5,2025-12-27T17:02:36Z,6 19 49 86 87,7 16 18 55,31296980,JERE VÄISÄNEN,home,False
267,2026,runkosarja,K-Espoo,3,3007,60861292,CAMERON HILLIS,24650025,IIKKA KANGASNIEMI,1,393,,1,6,2025-12-27T17:07:48Z,2 24 40 67 98,4 8 22 34 51,40239519,AAPO KATAVISTO,home,False
267,2026,runkosarja,K-Espoo,3,3327,30356928,SANTERI VIRTANEN,60861295,PETER QUENNEVILLE,1,432,YV,6,7,2025-12-27T17:22:04Z,,,60861292,CAMERON HILLIS,home,False
267,2026,runkosarja,K-Espoo,3,3531,28436261,OTTOVILLE LEPPÄNEN,,,1,461,AV,7,8,2025-12-27T17:25:00Z,6 19 49 86 87,16 18 21 34,31296980,JERE VÄISÄNEN,home,False
267,2026,runkosarja,TPS,2,2363,,,,,1,307,,3,3,2025-12-27T16:28:04Z,4 6 22 37 51,7 10 38 88 91,32294910,NIKLAS YLITALO,away,False
268,2026,runkosarja,KalPa,1,737,27471447,ALEKSI KLEMETTI,23065792,JAAKKO RISSANEN,0,90,,16,1,2025-12-27T15:18:43Z,12 14 55 70 75,18 20 28 70 89,24338350,TEEMU HARTIKAINEN,home,False
268,2026,runkosarja,KalPa,3,2661,24725109,LASSE LAPPALAINEN,27471447,ALEKSI KLEMETTI,2,341,,17,2,2025-12-27T16:50:59Z,6 7 25 51 57,7 20 28 55 70,24338350,TEEMU HARTIKAINEN,home,False
268,2026,runkosarja,KalPa,3,2693,60866738,LUKAS KANAK,33866651,KONSTA KAPANEN,2,347,,3,3,2025-12-27T17:23:55Z,10 22 26 41 82,6 16 22 42 97,60715086,FILIP WESTERLUND,home,True
268,2026,runkosarja,KalPa,3,2794,24338350,TEEMU HARTIKAINEN,24725109,LASSE LAPPALAINEN,2,360,SR,7,4,2025-12-27T16:54:59Z,6 7 25 51 57,16 28 42 55 70 97,33866651,KONSTA KAPANEN,home,False
268,2026,runkosarja,SaiPa,1,994,60897658,GUSTAVS GRIGALS,,,1,122,,16,1,2025-12-27T15:24:43Z,15 18 41 86 89,10 22 26 41 82,60954325,MAXIME FORTIER,away,False
268,2026,runkosarja,SaiPa,2,1798,40005621,SANTERI AIROLA,60954325,MAXIME FORTIER,2,226,YV,12,1,2025-12-27T16:06:59Z,,,30712591,HENRI NIKKANEN,away,False
269,2026,runkosarja,KooKoo,1,247,31046431,KIM NOUSIAINEN,40172010,JOONAS ODEN,0,43,,1,1,2025-12-27T15:15:11Z,5 11 20 26 27,10 17 18 39 70,100046744,SANTERI SULKU,home,False
269,2026,runkosarja,KooKoo,2,1324,26590031,VILLE MESKANEN,27355408,MISKA SIIKONEN,0,186,,4,2,2025-12-27T15:58:31Z,6 22 25 26 88,39 58 71 77 82,33472003,MANU MÄKELÄ,home,False
269,2026,runkosarja,KooKoo,2,1522,27355408,MISKA SIIKONEN,30730803,KALLE LOPONEN,1,215,,7,3,2025-12-27T16:54:47Z,17 21 41 42 63,15 20 27 41 43,32378409,OSSI-PETTERI JAAKOLA,home,False
269,2026,runkosarja,KooKoo,2,1745,40172010,JOONAS ODEN,60705422,MARCUS DAVIDSSON,2,248,,2,4,2025-12-27T17:38:55Z,6 15 17 41 42,10 17 18 43 70,24324348,ARI GRÖNDAHL,home,True
269,2026,runkosarja,KooKoo,3,2728,27355408,MISKA SIIKONEN,,,3,386,,8,5,2025-12-27T17:05:35Z,5 11 20 26 27,15 39 71 77 82,32378409,OSSI-PETTERI JAAKOLA,home,False
269,2026,runkosarja,KooKoo,3,3575,26590031,VILLE MESKANEN,31531807,VILLE PUHAKKA,3,507,TM,9,6,2025-12-27T17:38:07Z,11 20 27 63 82 88,15 28 71 77 82,32378409,OSSI-PETTERI JAAKOLA,home,False
269,2026,runkosarja,Tappara,2,1451,60963285,JOACHIM BLICHFELD,28696276,JESPER MATTILA,1,205,,13,2,2025-12-27T16:02:23Z,10 18 27 39 42,4 22 25 26 88,29969041,AAPELI RÄSÄNEN,away,False
269,2026,runkosarja,Tappara,2,1709,60963285,JOACHIM BLICHFELD,28696276,JESPER MATTILA,2,242,,4,3,2025-12-27T16:54:55Z,13 28 29 42 55,4 22 25 26 88,21468906,HENRIK HAAPALA,away,False
269,2026,runkosarja,Tappara,2,1890,30984675,ALEKSI MATINMIKKO,21468906,HENRIK HAAPALA,3,266,,14,4,2025-12-27T16:55:11Z,13 28 29 42 55,15 21 22 25 88,29969041,AAPELI RÄSÄNEN,away,False
270,2026,runkosarja,Kärpät,1,212,60716456,MATYAS KANTNER,28262723,PATRIK VIRTA,0,34,,2,1,2025-12-27T15:07:59Z,16 17 29 40 44,11 27 55 59 93,60851705,SAMUEL JONSSON,home,False
270,2026,runkosarja,Kärpät,2,2165,60903437,MARCUS BJÖRK,31762087,AKU RÄTY,2,288,,10,2,2025-12-27T16:52:16Z,17 18 29 91 92,26 33 47 73 93,32269686,RONI HIRVONEN,home,False
270,2026,runkosarja,JYP,1,437,23595916,SAMI VATANEN,23521841,ANTTI TYRVÄINEN,1,60,,9,1,2025-12-27T15:13:03Z,11 25 55 59 93,29 44 89 91 92,31896306,VILJAMI NIEMINEN,away,False
270,2026,runkosarja,JYP,1,924,21415137,TEEMU ERONEN,30728763,VALTTERI OJANTAKANEN,2,129,YV,3,1,2025-12-27T15:33:19Z,,,21808485,PEKKA JORMAKKA,away,False
270,2026,runkosarja,JYP,3,2528,60962804,ALEXANDER TRUE,21808485,PEKKA JORMAKKA,3,337,,24,2,2025-12-27T17:39:36Z,25 26 33 38 59,2 7 21 25 77,30010552,LEEVI TUKIAINEN,away,True
270,2026,runkosarja,JYP,3,2608,,,,,4,348,,2,2,2025-12-27T17:01:59Z,19 22 47 51 61,14 16 18 42 89,33410832,TOPIAS LILJAMO,away,False
271,2026,runkosarja,Pelicans,1,648,,,,,1,86,RL0,0,0,2025-12-27T15:18:42Z,,,32578063,JOONA KUMPULA,home,False
271,2026,runkosarja,Pelicans,3,2812,40054832,EELIS TEUTARI,60580517,OSKARS BATNA,4,336,,4,1,2025-12-27T16:57:38Z,5 17 27 47 86,4 10 74 83 95,32869811,RONI KARVINEN,home,False
271,2026,runkosarja,Lukko,1,274,29780877,NICLAS ALMARI,32576829,LENNI HÄMÄLÄINEN,1,33,,7,0,2025-12-27T15:07:22Z,47 72 84 88 95,9 18 38 88 90,60351426,JAKOB STENQVIST,away,False
271,2026,runkosarja,Lukko,1,1094,60348447,PATHRIK WESTERHOLM,,,2,141,,6,0,2025-12-27T17:27:30Z,7 20 27 83 84,5 9 17 27 47,60348448,PONTHUS WESTERHOLM,away,True
271,2026,runkosarja,Lukko,2,1473,32194874,JAMI KRANNILA,60904060,ERIC GELINAS,3,184,VT,1,0,2025-12-27T16:43:30Z,72 83 84 88 95,5 16 24 86 93,60848600,ALEX PETERS,away,False
271,2026,runkosarja,Lukko,2,2399,60351426,JAKOB STENQVIST,25126574,MIKAEL RUOHOMAA,4,279,YV,17,0,2025-12-27T17:12:34Z,,,60960461,ALEX BEAUCAGE,away,False
271,2026,runkosarja,Lukko,3,3545,60960461,ALEX BEAUCAGE,25126574,MIKAEL RUOHOMAA,5,434,TM,7,1,2025-12-27T17:20:42Z,7 10 47 72 88 95,9 16 24 38 93,32194874,JAMI KRANNILA,away,False
272,2026,runkosarja,Sport,1,634,60662386,PHILIP GRANATH,40038518,OSKARI HULT,1,88,YV,10,1,2025-12-27T15:42:20Z,,,34254136,CHARLES BERTRAND,home,False
272,2026,runkosarja,Ilves,1,340,22800958,OLLI PALOLA,30738423,TONI UTUNEN,1,48,,5,0,2025-12-27T15:09:40Z,7 11 17 28 55,3 22 23 34 57,29695519,TEEMU ENGBERG,away,False
272,2026,runkosarja,Ilves,2,2047,60855338,RADEK KUCERIK,28967947,SAMULI RATINEN,2,266,,1,1,2025-12-27T17:30:28Z,11 16 17 33 53,6 9 17 21 46,40032907,SEBASTIAN SOINI,away,True
272,2026,runkosarja,Ilves,3,2938,29783858,KASPER BJÖRKQVIST,22770842,JOONAS NÄTTINEN,3,377,,5,1,2025-12-27T17:07:32Z,4 7 12 39 81,6 20 21 72 86,60899622,LUKAS SVEJKOVSKY,away,False
272,2026,runkosarja,Ilves,3,3577,60860278,ERIK BORG,,,4,459,TM,4,1,2025-12-27T17:26:28Z,11 17 28 55 80 86,3 9 11 21 22,60855338,RADEK KUCERIK,away,False
273,2026,runkosarja,Ässät,2,1606,60960748,JOHAN OLOFSSON,21848539,JAN-MIKAEL JÄRVINEN,0,210,,2,1,2025-12-27T16:07:15Z,3 7 21 23 92,3 10 44 86 88,29934157,ALEKSI ANTTALAINEN,home,False
273,2026,runkosarja,Ässät,2,2092,23441604,PETER TIIVOLA,,,0,265,,1,2,2025-12-27T16:27:55Z,5 8 25 48 51,3 10 26 74 93,60374697,ALEXANDR KIM,home,False
273,2026,runkosarja,Ässät,3,3091,60960748,JOHAN OLOFSSON,32167539,PETTERI RIIHINEN,1,395,,10,3,2025-12-27T17:07:47Z,3 8 44 63 64,37 44 67 86 88,21848539,JAN-MIKAEL JÄRVINEN,home,False
273,2026,runkosarja,Ässät,4,3679,33424682,RAMI MÄÄTTÄ,23441604,PETER TIIVOLA,3,484,,6,4,2025-12-27T17:33:08Z,12 16 63,9 37 74,27845730,VALTTERI LIPIÄINEN,home,True
273,2026,runkosarja,HPK,3,2683,40037465,AKSELI KETONEN,33254027,VILI ALITALO,1,342,,3,2,2025-12-27T16:55:55Z,23 26 55 74 86,3 8 25 48 51,30851669,HEIKKI HUTTUNEN,away,False
273,2026,runkosarja,HPK,3,3391,31585390,MISKA KUKKONEN,34081477,VILJAMI JOKIRINNE,2,431,,7,3,2025-12-27T17:16:11Z,3 9 10 44 93,4 12 15 16 43,60984207,CAMERON WRIGHT,away,False
273,2026,runkosarja,HPK,3,3517,21870028,HARRI KAINULAINEN,34081477,VILJAMI JOKIRINNE,3,450,IM,8,3,2025-12-27T17:20:27Z,3 37 44 47 88,4 12 15 16 43 64,60984207,CAMERON WRIGHT,away,False
274,2026,runkosarja,HPK,2,2289,33296946,SAMI PÄIVÄRINTA,31585390,MISKA KUKKONEN,0,276,,9,1,2026-12-30T17:45:42Z,7 25 29 44 77,4 12 15 16 43,60984207,CAMERON WRIGHT,home,False
274,2026,runkosarja,HPK,3,2692,30417647,OLLI KORHONEN,60984207,CAMERON WRIGHT,1,331,,11,2,2026-12-30T18:14:14Z,7 31 39 40 44,3 12 15 16 43,33296946,SAMI PÄIVÄRINTA,home,False
274,2026,runkosarja,HPK,4,3740,,,,,2,460,RL0,0,2,2026-12-30T18:41:34Z,,,34320235,JESSE KIISKINEN,home,False
274,2026,runkosarja,JYP,3,2530,33209030,JERE LASSILA,31896306,VILJAMI NIEMINEN,1,312,YV,25,1,2026-12-30T18:10:22Z,,,30010552,LEEVI TUKIAINEN,away,False
274,2026,runkosarja,JYP,3,3564,60907490,DANIEL TORGERSSON,60962804,ALEXANDER TRUE,2,432,IM,21,2,2026-12-30T18:34:54Z,15 16 25 43 74,7 18 39 40 42 77,30728763,VALTTERI OJANTAKANEN,away,False
274,2026,runkosarja,JYP,4,3762,,,,,3,465,RL,26,2,2026-12-30T18:45:42Z,,,30010552,LEEVI TUKIAINEN,away,True
275,2026,runkosarja,Ilves,2,2066,28967947,SAMULI RATINEN,60905049,JOHN NYBERG,2,266,,6,1,2026-12-30T17:49:36Z,11 18 26 47 93,12 17 22 28 43,29695519,TEEMU ENGBERG,home,False
275,2026,runkosarja,Ilves,2,2309,60545126,SIMON JOHANSSON,60972169,LUKE HENMAN,2,297,YV,7,2,2026-12-30T17:56:57Z,,,60544772,LUKAS JASEK,home,False
275,2026,runkosarja,Ilves,4,3893,61011727,MANTAS ARMALIS,60544772,LUKAS JASEK,2,508,,5,3,2026-12-30T19:15:52Z,11 27 93,17 21 92,60855338,RADEK KUCERIK,home,True
275,2026,runkosarja,Kärpät,1,450,28262723,PATRIK VIRTA,60952399,JIRI TICHACEK,1,59,,6,0,2026-12-30T16:43:37Z,6 12 21 29 92,11 18 26 47 93,60716456,MATYAS KANTNER,away,False
275,2026,runkosarja,Kärpät,2,1353,60903437,MARCUS BJÖRK,24913937,MARKUS NUTIVAARA,2,173,YV,5,0,2026-12-30T17:27:04Z,,,32915134,ALEKSI ANTTI-ROIKO,away,False
276,2026,runkosarja,Jukurit,2,1712,33502478,JEREMI TAMMELA,28897266,JUUSO AROLA,1,223,YV,9,1,2026-12-30T17:43:54Z,,,60860218,THOMAS OLSEN,home,False
276,2026,runkosarja,Jukurit,2,1824,28897266,JUUSO AROLA,33502478,JEREMI TAMMELA,1,239,YV,10,2,2026-12-30T17:48:02Z,,,60860218,THOMAS OLSEN,home,False
276,2026,runkosarja,Jukurit,2,2269,33502478,JEREMI TAMMELA,60860213,KIM JOHANSSON,1,297,,7,3,2026-12-30T18:00:58Z,10 27 55 60 95,19 52 54 58 89,22895620,JESPER PIITULAINEN,home,False
276,2026,runkosarja,Jukurit,3,3066,,,,,3,399,RL0,0,3,2026-12-30T18:45:46Z,,,28897266,JUUSO AROLA,home,False
276,2026,runkosarja,Jukurit,3,3073,60860218,THOMAS OLSEN,28897266,JUUSO AROLA,3,403,,2,4,2026-12-30T19:09:46Z,47 55 82 88 96,3 10 20 53 96,40069442,JIRO FRILANDER,home,True
276,2026,runkosarja,Jukurit,3,3454,34570580,TOPIAS HYNNINEN,33489821,LUKA TIIHONEN,3,449,,8,5,2026-12-30T18:58:26Z,20 37 55 72 96,19 52 54 70 89,22895620,JESPER PIITULAINEN,home,False
276,2026,runkosarja,Pelicans,2,1293,33848019,ONNI LIND,61018161,BRETT STAPLEY,1,168,YV,6,0,2026-12-30T17:36:02Z,,,60760867,AIDAN DUDAS,away,False
276,2026,runkosarja,Pelicans,3,2476,32869811,RONI KARVINEN,61018161,BRETT STAPLEY,2,333,YV2,7,3,2026-12-30T18:26:58Z,,,60760867,AIDAN DUDAS,away,False
276,2026,runkosarja,Pelicans,3,2719,32578063,JOONA KUMPULA,60760867,AIDAN DUDAS,3,363,YV,1,3,2026-12-30T18:36:58Z,,,61018161,BRETT STAPLEY,away,False
277,2026,runkosarja,Sport,1,491,60662386,PHILIP GRANATH,60744050,KALLE MIKETINAC,0,62,,5,1,2026-12-30T16:43:25Z,37 44 47 67 88,3 39 77 80 86,60994994,BRAD HUNT,home,False
277,2026,runkosarja,Sport,3,3330,34254136,CHARLES BERTRAND,60744048,THEODOR JOHNSSON,1,423,YV,10,2,2026-12-30T18:56:21Z,,,60744055,JOHAN SUNDSTRÖM,home,True
277,2026,runkosarja,Ässät,1,1144,60960746,OSKAR NILSSON,60374697,ALEXANDR KIM,1,138,,3,1,2026-12-30T16:59:33Z,5 22 24 33 53,3 10 26 74 86,29934157,ALEKSI ANTTALAINEN,away,False
278,2026,runkosarja,K-Espoo,1,758,23165838,TOMI SALLINEN,31296980,JERE VÄISÄNEN,1,95,YV,6,1,2026-01-03T13:24:27Z,,,30731093,JANNE HÄMÄLÄINEN,home,False
278,2026,runkosarja,K-Espoo,1,861,22768061,KRISTIAN NÄKYVÄ,23165838,TOMI SALLINEN,1,109,,3,2,2026-01-03T13:54:59Z,21 23 62 78 88,3 18 40 51 75,30356928,SANTERI VIRTANEN,home,False
278,2026,runkosarja,Tappara,1,461,33562230,OIVA KESKINEN,23517198,JONI TUULOLA,1,59,,5,0,2026-01-03T13:14:19Z,7 28 34 78 89,11 20 26 27 63,31854445,KRISTIAN TANUS,away,False
278,2026,runkosarja,Tappara,1,965,33562230,OIVA KESKINEN,31854445,KRISTIAN TANUS,2,123,,7,2,2026-01-03T13:30:19Z,3 28 51 78 89,11 20 21 23 27,31574013,KASPER SIMONTAIVAL,away,False
278,2026,runkosarja,Tappara,2,2317,30984675,ALEKSI MATINMIKKO,33490124,BENJAMIN RAUTIAINEN,3,290,,8,2,2026-01-03T15:28:11Z,21 34 40 75 89,21 23 62 78 88,28696292,JULIUS MATTILA,away,True
278,2026,runkosarja,Tappara,3,2537,33562230,OIVA KESKINEN,,,4,323,SR,8,2,2026-01-03T15:26:19Z,7 8 75 78 89,11 20 26 62 63,31574013,KASPER SIMONTAIVAL,away,False
278,2026,runkosarja,Tappara,3,2705,21468906,HENRIK HAAPALA,24501132,JYRKI JOKIPAKKA,5,346,YV,7,2,2026-01-03T14:58:51Z,,,33562230,OIVA KESKINEN,away,False
279,2026,runkosarja,HIFK,1,83,32675788,DANIEL MÄKIAHO,60809982,VINCENT MARLEAU,0,15,,9,1,2026-01-03T15:03:00Z,17 18 40 42 77,10 43 71 77 98,60751920,PETR KODYTEK,home,False
279,2026,runkosarja,HIFK,1,1106,22333124,JORI LEHTERÄ,27900714,PETRUS PALMU,0,134,,11,2,2026-01-03T15:35:32Z,7 25 29 63 71,21 40 43 52 98,60809982,VINCENT MARLEAU,home,False
279,2026,runkosarja,HIFK,2,2085,22333124,JORI LEHTERÄ,61016180,TRISTAN ASHBROOK,3,260,,2,3,2026-01-03T16:18:12Z,7 25 29 39 63,11 21 40 47 52,23966862,PETTERI LINDBOHM,home,False
279,2026,runkosarja,HIFK,3,2493,27900714,PETRUS PALMU,60578087,OLIVER LARSEN,3,326,YV,5,4,2026-01-03T17:27:32Z,,,25567120,OTTO SOMPPI,home,True
279,2026,runkosarja,HIFK,3,3518,60751920,PETR KODYTEK,,,3,458,TM,3,5,2026-01-03T17:21:00Z,28 31 39 44 77 91,28 40 43 71 77,31539993,KALLE ERVASTI,home,False
