game_id,season_year,team,period,game_time_s,event_id,is_bench,minutes,penalized_id,penalized_name,penalty_code,penalty_type,served_by_id,served_by_name
302,2023,Lukko,2,2062,260,False,2,24466028,,KII,Kiinnipitäminen,,
302,2023,Lukko,3,2632,335,False,2,29780877,,KII,Kiinnipitäminen,,
303,2023,Pelicans,1,1083,137,False,2,40371281,,KAM,Kampitus,,
303,2023,Pelicans,3,2862,359,False,2,30010552,,KAM,Kampitus,,
303,2023,KooKoo,1,636,75,False,2,22396653,,KAM,Kampitus,,
303,2023,KooKoo,2,1937,240,False,2,31927592,,EST,Estäminen,,
304,2023,Sport,1,801,107,False,2,24421720,,KII,Kiinnipitäminen,,
304,2023,Sport,2,1720,227,False,2,21983012,,KAM,Kampitus,,
304,2023,Sport,3,3308,427,False,2,31905381,,EST-M,Maalivahdin estäminen,,
304,2023,TPS,1,376,51,False,2,60689904,,HUI,Huitominen,,
304,2023,TPS,1,637,83,False,2,60453523,,PTK,Pään tai niskan alueelle kohdistuva taklaus,,
304,2023,TPS,2,1436,194,False,2,29870486,,POI,Poikittainen maila,,
304,2023,TPS,2,1877,246,False,2,21785090,,KOR,Korkea maila,,
304,2023,TPS,3,3308,428,False,2,32219869,,VKV,Väkivaltaisuus,,
304,2023,TPS,3,3545,460,False,2,40009767,,KOR,Korkea maila,,
305,2023,Ässät,1,143,21,False,2,32845479,,KAM,Kampitus,,
305,2023,Ässät,2,2003,250,False,2,21789465,,HUI,Huitominen,,
305,2023,Ässät,3,2822,357,False,2,,,JR,Liian monta pelaajaa jäällä,,
305,2023,Tappara,1,431,52,False,2,28262723,,KOU,Koukkaaminen,,
305,2023,Tappara,2,1564,195,False,2,28262723,,POI,Poikittainen maila,,
305,2023,Tappara,2,1598,201,False,2,,,JR,Liian monta pelaajaa jäällä,,
305,2023,Tappara,2,2154,270,False,2,40470643,,KOR,Korkea maila,,
305,2023,Tappara,2,2154,269,False,2,40470643,,KOR,Korkea maila,,
305,2023,Tappara,3,3250,417,False,2,40470643,,KAM,Kampitus,,
306,2023,TPS,3,2673,350,False,2,24463542,,KOU,Koukkaaminen,,
306,2023,Sport,1,106,17,False,2,23470251,,KOU,Koukkaaminen,,
306,2023,Sport,1,495,65,False,2,24230814,,EST,Estäminen,,
306,2023,Sport,1,936,129,False,2,60658804,,KAM,Kampitus,,
306,2023,Sport,2,1292,174,False,2,60544741,,KII,Kiinnipitäminen,,
307,2023,HPK,1,593,80,False,2,22598901,,KII,Kiinnipitäminen,,
307,2023,HPK,2,2145,291,False,2,22709389,,KAM,Kampitus,,
307,2023,HPK,3,3490,463,False,2,60647832,,KAM,Kampitus,,
307,2023,Tappara,1,948,127,False,2,60705420,,KOU,Koukkaaminen,,
308,2023,KalPa,2,1665,215,False,2,24725109,,VKV,Väkivaltaisuus,,
308,2023,KalPa,2,2302,293,False,2,24725109,,KII,Kiinnipitäminen,,
308,2023,KalPa,2,2379,305,False,2,31574013,,HUI,Huitominen,,
308,2023,Pelicans,1,21,9,False,2,31165561,,M-KII,Mailasta kiinnipitäminen,,
308,2023,Pelicans,1,506,68,False,2,24650025,,POI,Poikittainen maila,,
309,2023,KooKoo,1,788,108,False,2,24962616,,KOU,Koukkaaminen,,
309,2023,KooKoo,2,1229,169,False,2,24962616,,EST-M,Maalivahdin estäminen,,
309,2023,KooKoo,2,1557,211,False,2,27355408,,KAM,Kampitus,,
309,2023,KooKoo,2,1738,235,False,2,22510552,,POI,Poikittainen maila,,
309,2023,KooKoo,3,3023,406,False,20,60651987,,PTK,Pään tai niskan alueelle kohdistuva taklaus - Pelirangaistus,,
309,2023,KooKoo,3,3023,405,False,5,60651987,,PTK,Pään tai niskan alueelle kohdistuva taklaus,,
309,2023,Ilves,2,1563,214,False,2,32780178,,KAM,Kampitus,,
310,2023,Kärpät,1,64,13,False,2,100027950,,KOR,Korkea maila,,
310,2023,HIFK,1,320,46,False,2,27752328,,VII,Pelin viivyttäminen - kiekko katsomoon,,
310,2023,HIFK,1,721,91,False,2,22800958,,EST,Estäminen,,
311,2023,Lukko,1,114,20,False,2,25139587,,EST,Estäminen,,
311,2023,Lukko,1,745,98,False,2,60543046,,HUI,Huitominen,,
311,2023,Lukko,2,1931,245,False,2,25567120,,VKV,Väkivaltaisuus,,
311,2023,Lukko,3,3108,390,False,2,30687613,,VKV,Väkivaltaisuus,,
311,2023,Lukko,3,3296,412,False,2,24466028,,POI,Poikittainen maila,,
311,2023,Lukko,3,3384,424,False,2,29948541,,KOR,Korkea maila,,
311,2023,Lukko,3,3479,439,False,2,21499603,,VKV,Väkivaltaisuus,,
311,2023,Lukko,3,3479,438,False,2,21499603,,EST,Estäminen,,
311,2023,Ässät,1,521,69,False,2,25454518,,EST,Estäminen,,
311,2023,Ässät,2,1444,181,False,2,60666164,,HUI,Huitominen,,
311,2023,Ässät,2,1738,222,False,2,60547043,,KAM,Kampitus,,
311,2023,Ässät,3,3108,391,False,2,60660610,,POI,Poikittainen maila,,
311,2023,Ässät,3,3108,392,False,2,30058828,,VKV,Väkivaltaisuus,,
311,2023,Ässät,3,3479,441,False,2,60547043,,VKV,Väkivaltaisuus,,
311,2023,Ässät,3,3479,440,False,2,60547043,,VKV,Väkivaltaisuus,,
312,2023,SaiPa,1,234,30,False,2,,,JR,Liian monta pelaajaa jäällä,,
312,2023,SaiPa,1,473,64,False,2,60675410,,KII,Kiinnipitäminen,,
312,2023,SaiPa,2,1904,245,False,2,40007991,,M-KII,Mailasta kiinnipitäminen,,
312,2023,SaiPa,3,2692,358,False,2,32107434,,LTK,Laitataklaus,,
312,2023,SaiPa,3,3187,419,False,2,32569153,,HUI,Huitominen,,
312,2023,Jukurit,2,1533,200,False,2,32681170,,KOU,Koukkaaminen,,
312,2023,Jukurit,2,2185,290,False,2,60544384,,KII,Kiinnipitäminen,,
312,2023,Jukurit,2,2376,315,False,2,60707131,,HUI,Huitominen,,
312,2023,Jukurit,3,3309,439,False,2,60580517,,KAM,Kampitus,,
312,2023,Jukurit,3,3538,476,False,2,60580517,,KAM,Kampitus,,
313,2023,HIFK,1,949,101,False,2,22549125,,EST,Estäminen,,
313,2023,HIFK,2,1532,178,False,2,60702311,,KII,Kiinnipitäminen,,
313,2023,Ässät,1,462,51,False,2,33424682,,KOR,Korkea maila,,
313,2023,Ässät,2,1293,149,False,2,60660610,,KII,Kiinnipitäminen,,
313,2023,Ässät,2,1864,220,False,2,25454518,,EST,Estäminen,,
313,2023,Ässät,3,2551,312,False,2,29864256,,KOU,Koukkaaminen,,
313,2023,Ässät,3,3454,437,False,2,33424682,,KOU,Koukkaaminen,,
314,2023,Jukurit,2,1755,237,False,0,60707131,,KAM,Kampitus,,
314,2023,Jukurit,3,2645,355,False,2,60698903,,PTK,Pään tai niskan alueelle kohdistuva taklaus,,
314,2023,Jukurit,3,2758,370,False,20,60580517,,PTK,Pään tai niskan alueelle kohdistuva taklaus - Pelirangaistus,,
314,2023,Jukurit,3,2758,369,False,5,60580517,,PTK,Pään tai niskan alueelle kohdistuva taklaus,,
314,2023,Jukurit,3,3068,410,False,2,,,JR,Liian monta pelaajaa jäällä,,
314,2023,HPK,2,1639,216,False,2,22709389,,KII,Kiinnipitäminen,,
314,2023,HPK,2,1983,271,False,2,33110695,,KOR,Korkea maila,,
314,2023,HPK,2,2315,314,False,2,22671530,,KAM,Kampitus,,
314,2023,HPK,2,2315,315,False,2,22671530,,EST,Estäminen,,
315,2023,Kärpät,1,438,58,False,2,32519909,,KOR,Korkea maila,,
315,2023,Kärpät,2,1547,199,False,2,22037116,,KAM,Kampitus,,
315,2023,Kärpät,2,1704,220,False,2,31632421,,KAM,Kampitus,,
315,2023,Kärpät,2,2255,289,False,2,60342557,,HUI,Huitominen,,
315,2023,Kärpät,3,3294,413,False,2,60659992,,KAM,Kampitus,,
315,2023,Lukko,1,850,113,False,2,28696292,,KOR,Korkea maila,,
315,2023,Lukko,1,1035,135,False,2,60593408,,VII,Pelin viivyttäminen,,
315,2023,Lukko,3,3166,395,False,2,31539993,,HUI,Huitominen,,
316,2023,Pelicans,2,1710,228,False,2,30010552,,KII,Kiinnipitäminen,,
316,2023,Tappara,1,711,94,False,2,,,JR,Liian monta pelaajaa jäällä,,
316,2023,Tappara,1,929,122,False,2,60668269,,VII,Pelin viivyttäminen - kiekko katsomoon,,
316,2023,Tappara,1,1138,148,False,2,30821864,,KAM,Kampitus,,
316,2023,Tappara,2,1306,172,False,2,25541395,,KAM,Kampitus,,
317,2023,TPS,1,1051,131,False,2,32618525,,KII,Kiinnipitäminen,,
317,2023,TPS,2,1714,216,False,2,60689904,,EST,Estäminen,,
317,2023,TPS,2,2197,278,False,2,60453523,,KOU,Koukkaaminen,,
317,2023,JYP,1,300,40,False,2,29937251,,KOR,Korkea maila,,
317,2023,JYP,2,1950,243,False,2,28948856,,HUI,Huitominen,,
317,2023,JYP,3,2858,355,False,2,30482177,,KII,Kiinnipitäminen,,
318,2023,HPK,1,1173,146,False,2,60647832,,HUI,Huitominen,,
318,2023,HPK,2,1565,199,False,2,32924510,,EST,Estäminen,,
318,2023,HPK,2,1622,207,False,2,,,JR,Liian monta pelaajaa jäällä,,
318,2023,HPK,2,2228,281,False,2,60647832,,KOU,Koukkaaminen,,
318,2023,TPS,1,75,15,False,2,25461491,,KOR,Korkea maila,,
318,2023,TPS,1,75,14,False,2,25461491,,KOR,Korkea maila,,
